Seconds	Ch1	Ch2
95	702.600000	578.320000
95	702.930000	578.310000
95	703.080000	578.430000
95	703.360000	578.400000
95	703.510000	578.460000
95	703.660000	578.590000
95	703.880000	578.530000
95	704.260000	578.570000
95	704.600000	578.720000
96	705.240000	578.710000
96	705.490000	578.840000
96	705.820000	578.830000
96	706.260000	578.900000
96	706.730000	579.100000
96	707.010000	579.100000
96	707.410000	579.230000
96	707.910000	579.280000
96	708.460000	579.350000
97	709.410000	579.560000
97	709.820000	579.690000
97	710.340000	579.840000
97	710.870000	579.920000
97	711.460000	580.050000
97	711.960000	580.260000
97	712.660000	580.300000
97	713.390000	580.530000
97	714.000000	580.690000
98	715.230000	581.050000
98	716.100000	581.190000
98	716.740000	581.360000
98	717.500000	581.590000
98	718.360000	581.820000
98	719.170000	582.130000
98	720.030000	582.320000
98	720.800000	582.600000
98	721.710000	582.750000
98	722.720000	583.120000
99	724.630000	583.660000
99	725.660000	584.000000
99	726.580000	584.390000
99	727.770000	584.790000
99	728.860000	585.070000
99	729.820000	585.510000
99	731.030000	586.030000
99	732.220000	586.380000
99	733.370000	586.700000
100	735.770000	587.710000
100	737.160000	588.200000
100	738.510000	588.740000
100	739.640000	589.290000
100	741.050000	589.740000
100	742.440000	590.400000
100	743.870000	590.960000
100	745.340000	591.500000
100	746.810000	592.150000
101	749.780000	593.460000
101	751.380000	594.220000
101	752.930000	594.920000
101	754.570000	595.620000
101	756.230000	596.420000
101	758.040000	597.230000
101	759.600000	598.070000
101	761.300000	598.890000
101	762.930000	599.620000
101	764.930000	600.610000
102	768.470000	602.580000
102	770.350000	603.410000
102	772.270000	604.550000
102	774.230000	605.600000
102	776.120000	606.540000
102	778.140000	607.730000
102	780.050000	608.770000
102	782.260000	610.020000
102	784.300000	611.190000
103	788.300000	613.590000
103	790.550000	614.840000
103	792.800000	616.190000
103	794.860000	617.490000
103	797.050000	618.830000
103	799.380000	620.230000
103	801.710000	621.650000
103	803.840000	623.110000
103	806.050000	624.480000
104	810.900000	627.520000
104	813.310000	629.110000
104	815.570000	630.730000
104	817.820000	632.310000
104	820.290000	634.030000
104	822.930000	635.700000
104	825.180000	637.400000
104	827.500000	639.050000
104	830.090000	640.840000
105	834.990000	644.450000
105	837.360000	646.260000
105	839.960000	648.130000
105	842.700000	650.090000
105	845.120000	652.100000
105	847.630000	653.980000
105	850.100000	655.880000
105	852.750000	657.920000
105	855.400000	659.970000
106	860.250000	664.090000
106	862.900000	666.240000
106	865.690000	668.360000
106	868.090000	670.490000
106	870.430000	672.650000
106	873.110000	674.720000
106	875.710000	677.040000
106	878.270000	679.260000
106	880.590000	681.460000
106	883.160000	683.750000
107	888.400000	688.500000
