210913_Cbl-b_A03-H11 Fc=2-1 - 1_X	210913_Cbl-b_A03-H11 Fc=2-1 - 1_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 2_X	210913_Cbl-b_A03-H11 Fc=2-1 - 2_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 3_X	210913_Cbl-b_A03-H11 Fc=2-1 - 3_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 4_X	210913_Cbl-b_A03-H11 Fc=2-1 - 4_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 5_X	210913_Cbl-b_A03-H11 Fc=2-1 - 5_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 6_X	210913_Cbl-b_A03-H11 Fc=2-1 - 6_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 7_X	210913_Cbl-b_A03-H11 Fc=2-1 - 7_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 8_X	210913_Cbl-b_A03-H11 Fc=2-1 - 8_Y	210913_Cbl-b_A03-H11 Fc=2-1 - 9_X	210913_Cbl-b_A03-H11 Fc=2-1 - 9_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 10_X	210913_Cbl-b_A03-H1 Fc=2-1 - 10_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 11_X	210913_Cbl-b_A03-H1 Fc=2-1 - 11_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 12_X	210913_Cbl-b_A03-H1 Fc=2-1 - 12_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 13_X	210913_Cbl-b_A03-H1 Fc=2-1 - 13_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 14_X	210913_Cbl-b_A03-H1 Fc=2-1 - 14_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 15_X	210913_Cbl-b_A03-H1 Fc=2-1 - 15_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 16_X	210913_Cbl-b_A03-H1 Fc=2-1 - 16_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 17_X	210913_Cbl-b_A03-H1 Fc=2-1 - 17_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 18_X	210913_Cbl-b_A03-H1 Fc=2-1 - 18_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 19_X	210913_Cbl-b_A03-H1 Fc=2-1 - 19_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 20_X	210913_Cbl-b_A03-H1 Fc=2-1 - 20_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 21_X	210913_Cbl-b_A03-H1 Fc=2-1 - 21_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 22_X	210913_Cbl-b_A03-H1 Fc=2-1 - 22_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 23_X	210913_Cbl-b_A03-H1 Fc=2-1 - 23_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 24_X	210913_Cbl-b_A03-H1 Fc=2-1 - 24_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 25_X	210913_Cbl-b_A03-H1 Fc=2-1 - 25_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 26_X	210913_Cbl-b_A03-H1 Fc=2-1 - 26_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 27_X	210913_Cbl-b_A03-H1 Fc=2-1 - 27_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 28_X	210913_Cbl-b_A03-H1 Fc=2-1 - 28_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 29_X	210913_Cbl-b_A03-H1 Fc=2-1 - 29_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 30_X	210913_Cbl-b_A03-H1 Fc=2-1 - 30_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 31_X	210913_Cbl-b_A03-H1 Fc=2-1 - 31_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 32_X	210913_Cbl-b_A03-H1 Fc=2-1 - 32_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 33_X	210913_Cbl-b_A03-H1 Fc=2-1 - 33_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 34_X	210913_Cbl-b_A03-H1 Fc=2-1 - 34_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 35_X	210913_Cbl-b_A03-H1 Fc=2-1 - 35_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 36_X	210913_Cbl-b_A03-H1 Fc=2-1 - 36_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 37_X	210913_Cbl-b_A03-H1 Fc=2-1 - 37_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 38_X	210913_Cbl-b_A03-H1 Fc=2-1 - 38_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 39_X	210913_Cbl-b_A03-H1 Fc=2-1 - 39_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 40_X	210913_Cbl-b_A03-H1 Fc=2-1 - 40_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 41_X	210913_Cbl-b_A03-H1 Fc=2-1 - 41_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 42_X	210913_Cbl-b_A03-H1 Fc=2-1 - 42_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 43_X	210913_Cbl-b_A03-H1 Fc=2-1 - 43_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 44_X	210913_Cbl-b_A03-H1 Fc=2-1 - 44_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 45_X	210913_Cbl-b_A03-H1 Fc=2-1 - 45_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 46_X	210913_Cbl-b_A03-H1 Fc=2-1 - 46_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 47_X	210913_Cbl-b_A03-H1 Fc=2-1 - 47_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 48_X	210913_Cbl-b_A03-H1 Fc=2-1 - 48_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 49_X	210913_Cbl-b_A03-H1 Fc=2-1 - 49_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 50_X	210913_Cbl-b_A03-H1 Fc=2-1 - 50_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 51_X	210913_Cbl-b_A03-H1 Fc=2-1 - 51_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 52_X	210913_Cbl-b_A03-H1 Fc=2-1 - 52_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 53_X	210913_Cbl-b_A03-H1 Fc=2-1 - 53_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 54_X	210913_Cbl-b_A03-H1 Fc=2-1 - 54_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 55_X	210913_Cbl-b_A03-H1 Fc=2-1 - 55_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 56_X	210913_Cbl-b_A03-H1 Fc=2-1 - 56_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 57_X	210913_Cbl-b_A03-H1 Fc=2-1 - 57_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 58_X	210913_Cbl-b_A03-H1 Fc=2-1 - 58_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 59_X	210913_Cbl-b_A03-H1 Fc=2-1 - 59_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 60_X	210913_Cbl-b_A03-H1 Fc=2-1 - 60_Y	210913_Cbl-b_A03-H1 Fc=2-1 - 61_X	210913_Cbl-b_A03-H1 Fc=2-1 - 61_Y
318.6	7980.02	318.6	7969.29	318.6	7962.26	318.6	7958.38	318.6	7954.35	318.6	7952.51	318.6	7948.7	318.6	7946.86	318.6	7963.99	318.6	7955.5	318.6	7951.12	318.6	7945.8	318.6	7946.8	318.6	7936.82	318.6	7943.6	318.6	7943.39	318.6	7941.57	318.6	7953.99	318.6	7946.31	318.6	7944.63	318.6	7948.62	318.6	7944.24	318.6	7944.21	318.6	7946.8	318.6	7945.69	318.6	7946.97	318.6	7959.4	318.6	7956.43	318.6	7953.39	318.6	7951.15	318.6	7955.02	318.6	7959.06	318.6	7957.92	318.6	7957.68	318.6	7960.36	318.6	7968.62	318.6	7965.6	318.6	7965.85	318.6	7967.7	318.6	7967.7	318.6	7967.87	318.6	7968.17	318.6	7971.67	318.6	7971.68	318.6	7980.78	318.6	7972.67	318.6	7975.92	318.6	7976.79	318.6	7975.17	318.6	7976.25	318.6	7978.66	318.6	7980.98	318.6	7979.85	318.6	7983.3	318.6	7982.3	318.6	7984.62	318.6	7986.38	318.6	7984.59	318.6	7985.3	318.6	7985.54	318.6	7982.67
319.6	7981.57	319.6	7968.59	319.6	7961.01	319.6	7958.99	319.6	7954.8	319.6	7953.65	319.6	7949.1	319.6	7947.47	319.6	7963.16	319.6	7952.94	319.6	7950.93	319.6	7944.88	319.6	7946.46	319.6	7940.38	319.6	7943.85	319.6	7941.1	319.6	7940.71	319.6	7954.97	319.6	7948.31	319.6	7946.41	319.6	7947.11	319.6	7943.85	319.6	7941.89	319.6	7946.26	319.6	7947.03	319.6	7949.72	319.6	7960.92	319.6	7954.15	319.6	7952.35	319.6	7955.95	319.6	7955.04	319.6	7956.76	319.6	7958.96	319.6	7959.54	319.6	7961.45	319.6	7965.64	319.6	7964.48	319.6	7965.09	319.6	7968.57	319.6	7966.28	319.6	7968.81	319.6	7970.3	319.6	7969.85	319.6	7969.74	319.6	7979.55	319.6	7974.97	319.6	7975.68	319.6	7977.64	319.6	7974.01	319.6	7976.34	319.6	7978.21	319.6	7980.76	319.6	7981.11	319.6	7984.9	319.6	7984.15	319.6	7984.33	319.6	7986.72	319.6	7986.17	319.6	7986.88	319.6	7984.89	319.6	7979.66
320.6	7977.63	320.6	7969.7	320.6	7962.81	320.6	7958.08	320.6	7954.06	320.6	7952.81	320.6	7948.79	320.6	7947.53	320.6	7966.18	320.6	7955.91	320.6	7949.93	320.6	7943.82	320.6	7947.43	320.6	7942.59	320.6	7944.84	320.6	7943.34	320.6	7941.1	320.6	7955.21	320.6	7949.04	320.6	7947.9	320.6	7946.46	320.6	7943.43	320.6	7944.09	320.6	7948.52	320.6	7947.99	320.6	7949.22	320.6	7958.79	320.6	7953.81	320.6	7952.56	320.6	7955.89	320.6	7958.1	320.6	7956.34	320.6	7958.25	320.6	7959.55	320.6	7961.24	320.6	7966.54	320.6	7965.22	320.6	7967.05	320.6	7967.36	320.6	7965.13	320.6	7967.17	320.6	7968.29	320.6	7973.15	320.6	7971.98	320.6	7978.5	320.6	7972.48	320.6	7976.27	320.6	7974.65	320.6	7975.15	320.6	7976.31	320.6	7976.61	320.6	7979.78	320.6	7979.32	320.6	7986.65	320.6	7982.17	320.6	7984.41	320.6	7986.11	320.6	7986.57	320.6	7984.18	320.6	7987.02	320.6	7983.41
321.6	7979.56	321.6	7972.35	321.6	7961.66	321.6	7957.66	321.6	7956.22	321.6	7953.49	321.6	7951.18	321.6	7947	321.6	7964.6	321.6	7955.37	321.6	7948.89	321.6	7943.99	321.6	7947.69	321.6	7939.86	321.6	7945.09	321.6	7942.72	321.6	7939.76	321.6	7955.99	321.6	7948.26	321.6	7945.85	321.6	7946.71	321.6	7943.82	321.6	7944.42	321.6	7946.54	321.6	7945.65	321.6	7947.31	321.6	7959.11	321.6	7955.9	321.6	7951.29	321.6	7954.02	321.6	7957.67	321.6	7958.94	321.6	7958.58	321.6	7959.98	321.6	7963.01	321.6	7964.56	321.6	7965.66	321.6	7967.69	321.6	7968.32	321.6	7966.23	321.6	7970.87	321.6	7971.64	321.6	7972.92	321.6	7974.55	321.6	7979.67	321.6	7975.61	321.6	7975.9	321.6	7974.4	321.6	7974.99	321.6	7977.44	321.6	7978.72	321.6	7979.46	321.6	7979.88	321.6	7983.51	321.6	7982.41	321.6	7986.03	321.6	7986.23	321.6	7983.42	321.6	7984.02	321.6	7986.33	321.6	7984.58
322.6	7981.84	322.6	7968.29	322.6	7962.36	322.6	7960.15	322.6	7953.27	322.6	7950.77	322.6	7948.42	322.6	7948.1	322.6	7966.1	322.6	7954.97	322.6	7950.18	322.6	7945.24	322.6	7949.13	322.6	7941.25	322.6	7945.08	322.6	7941.63	322.6	7939.3	322.6	7954.87	322.6	7948.54	322.6	7946.77	322.6	7945.34	322.6	7945.6	322.6	7941.87	322.6	7947.34	322.6	7945.25	322.6	7946.41	322.6	7959.25	322.6	7954.33	322.6	7953.63	322.6	7954.57	322.6	7957.8	322.6	7957.51	322.6	7956.93	322.6	7958.58	322.6	7960.99	322.6	7967.25	322.6	7966.95	322.6	7966.85	322.6	7967.53	322.6	7966.52	322.6	7967.59	322.6	7971.33	322.6	7971.4	322.6	7971.42	322.6	7978.13	322.6	7974.05	322.6	7975.5	322.6	7976.65	322.6	7975.7	322.6	7974.89	322.6	7977.07	322.6	7981.45	322.6	7980.16	322.6	7985.15	322.6	7980.35	322.6	7984.88	322.6	7983.38	322.6	7984.7	322.6	7983.31	322.6	7985.64	322.6	7981.85
323.6	7980.74	323.6	7969.96	323.6	7962.66	323.6	7958.19	323.6	7954.35	323.6	7952.18	323.6	7948.8	323.6	7946.3	323.6	7963.13	323.6	7954.7	323.6	7951.63	323.6	7945.39	323.6	7946.46	323.6	7941.42	323.6	7943.04	323.6	7942.41	323.6	7941.05	323.6	7954.17	323.6	7949.47	323.6	7947.26	323.6	7946.46	323.6	7945.27	323.6	7943.93	323.6	7949.32	323.6	7944.32	323.6	7947.33	323.6	7959.12	323.6	7952.72	323.6	7954.4	323.6	7953.04	323.6	7955.35	323.6	7959.62	323.6	7958.5	323.6	7957.51	323.6	7963.34	323.6	7967.36	323.6	7962.39	323.6	7967.2	323.6	7964.01	323.6	7967.99	323.6	7967.53	323.6	7969.94	323.6	7973.42	323.6	7972.48	323.6	7978.14	323.6	7974.27	323.6	7976.22	323.6	7977.06	323.6	7973.44	323.6	7977.77	323.6	7977.35	323.6	7979.55	323.6	7980.57	323.6	7985.8	323.6	7982.61	323.6	7984.32	323.6	7984.43	323.6	7983.91	323.6	7986.1	323.6	7983.48	323.6	7983.1
324.6	7983.43	324.6	7969.91	324.6	7962.12	324.6	7958.62	324.6	7953.26	324.6	7951.87	324.6	7950.96	324.6	7948.32	324.6	7964.3	324.6	7955.27	324.6	7949.96	324.6	7944.81	324.6	7947.88	324.6	7940.13	324.6	7945.56	324.6	7943.6	324.6	7940.81	324.6	7951.98	324.6	7947.78	324.6	7946.54	324.6	7947.15	324.6	7944.96	324.6	7942.34	324.6	7947.82	324.6	7944.8	324.6	7947.88	324.6	7958.57	324.6	7954.32	324.6	7951.58	324.6	7952.47	324.6	7955.44	324.6	7956.66	324.6	7957.91	324.6	7960.29	324.6	7963.27	324.6	7966.04	324.6	7964.39	324.6	7966.81	324.6	7967.14	324.6	7966.84	324.6	7967.81	324.6	7971.14	324.6	7971.69	324.6	7974.67	324.6	7975.67	324.6	7973.83	324.6	7975.72	324.6	7976.76	324.6	7976.88	324.6	7977.35	324.6	7975.63	324.6	7981.65	324.6	7978.33	324.6	7984.9	324.6	7981.89	324.6	7985.75	324.6	7984.77	324.6	7985.86	324.6	7984.21	324.6	7986.48	324.6	7984.54
325.6	7980.56	325.6	7969.33	325.6	7963.99	325.6	7958.63	325.6	7953.74	325.6	7953.97	325.6	7950.01	325.6	7948.09	325.6	7965.62	325.6	7955	325.6	7949.28	325.6	7943.71	325.6	7949.12	325.6	7940.78	325.6	7944.64	325.6	7945.67	325.6	7940.6	325.6	7953.23	325.6	7948.02	325.6	7945.67	325.6	7946.8	325.6	7943.75	325.6	7944.01	325.6	7948.21	325.6	7942.39	325.6	7945.66	325.6	7959.09	325.6	7954.31	325.6	7951.99	325.6	7953.07	325.6	7955.81	325.6	7957.44	325.6	7958.7	325.6	7958	325.6	7962.35	325.6	7967.27	325.6	7965.84	325.6	7966.07	325.6	7968.52	325.6	7966.12	325.6	7967.64	325.6	7972.21	325.6	7972.7	325.6	7975.16	325.6	7979.19	325.6	7974.06	325.6	7974.97	325.6	7975.81	325.6	7973.42	325.6	7976.99	325.6	7976.98	325.6	7980.47	325.6	7979.44	325.6	7983.54	325.6	7984.02	325.6	7987.54	325.6	7985.15	325.6	7982.8	325.6	7982.67	325.6	7985.9	325.6	7981.75
326.6	7981.83	326.6	7968.95	326.6	7965.56	326.6	7958.52	326.6	7954.11	326.6	7953.73	326.6	7951.8	326.6	7948.6	326.6	7966.39	326.6	7954.9	326.6	7949.14	326.6	7945.36	326.6	7947.42	326.6	7939.89	326.6	7941.77	326.6	7942.57	326.6	7940.88	326.6	7952.99	326.6	7948.88	326.6	7946.76	326.6	7944.45	326.6	7944.64	326.6	7944.63	326.6	7946.88	326.6	7945.74	326.6	7946.2	326.6	7960.26	326.6	7953.75	326.6	7953.99	326.6	7953.56	326.6	7956.84	326.6	7956.98	326.6	7960.08	326.6	7958.87	326.6	7960.04	326.6	7965.76	326.6	7962.79	326.6	7968.25	326.6	7966.81	326.6	7966.71	326.6	7968.16	326.6	7970.83	326.6	7972.56	326.6	7973.15	326.6	7978.07	326.6	7975.35	326.6	7975.4	326.6	7975.51	326.6	7975	326.6	7976.86	326.6	7978.47	326.6	7979.6	326.6	7979.11	326.6	7983.69	326.6	7983.36	326.6	7986	326.6	7983.5	326.6	7983.49	326.6	7985.11	326.6	7984.06	326.6	7984.48
327.6	7980.26	327.6	7968.3	327.6	7961.93	327.6	7959.1	327.6	7954.03	327.6	7953.33	327.6	7948.98	327.6	7949.18	327.6	7967.19	327.6	7954.68	327.6	7950.67	327.6	7944	327.6	7945.8	327.6	7940.98	327.6	7942.58	327.6	7941.9	327.6	7941.6	327.6	7954.04	327.6	7950.01	327.6	7947.29	327.6	7945.86	327.6	7945.8	327.6	7944.06	327.6	7946.62	327.6	7947.45	327.6	7944.46	327.6	7959.87	327.6	7952.95	327.6	7954.01	327.6	7953.85	327.6	7956.69	327.6	7956.45	327.6	7960.34	327.6	7959.48	327.6	7962.01	327.6	7969.66	327.6	7964.57	327.6	7967.69	327.6	7965.83	327.6	7965.42	327.6	7968.71	327.6	7968.3	327.6	7972.74	327.6	7972.45	327.6	7980.02	327.6	7972.92	327.6	7976.54	327.6	7977.37	327.6	7974.34	327.6	7976.46	327.6	7976.12	327.6	7980	327.6	7979.84	327.6	7984.65	327.6	7983.05	327.6	7985.6	327.6	7984.77	327.6	7981.71	327.6	7984.57	327.6	7985.56	327.6	7986.18
328.6	7980.13	328.6	7971.33	328.6	7961.86	328.6	7959.67	328.6	7954.55	328.6	7950.89	328.6	7949.07	328.6	7949.2	328.6	7966.06	328.6	7953.91	328.6	7948.74	328.6	7943.66	328.6	7946.57	328.6	7940.45	328.6	7942.75	328.6	7942.65	328.6	7943.53	328.6	7953.12	328.6	7949.17	328.6	7947.33	328.6	7946.28	328.6	7943.69	328.6	7944.64	328.6	7946.96	328.6	7946.2	328.6	7947.08	328.6	7959.05	328.6	7953.81	328.6	7952.68	328.6	7952.77	328.6	7955.63	328.6	7957.09	328.6	7958.15	328.6	7958.94	328.6	7960.44	328.6	7968.6	328.6	7964.65	328.6	7966.51	328.6	7965.62	328.6	7967.16	328.6	7967.58	328.6	7969.05	328.6	7972.18	328.6	7972.06	328.6	7979.73	328.6	7971.31	328.6	7975.41	328.6	7977.14	328.6	7972.64	328.6	7976.89	328.6	7977.82	328.6	7981.65	328.6	7980.43	328.6	7986.05	328.6	7983.05	328.6	7985.11	328.6	7986.1	328.6	7985.61	328.6	7985.41	328.6	7986.96	328.6	7982.35
329.6	7980.19	329.6	7970.21	329.6	7962.59	329.6	7957.99	329.6	7954.18	329.6	7952.53	329.6	7947.72	329.6	7948.49	329.6	7965.89	329.6	7955.1	329.6	7949.21	329.6	7943.36	329.6	7947.23	329.6	7941.04	329.6	7943.41	329.6	7943.49	329.6	7941.58	329.6	7953.01	329.6	7947.48	329.6	7947.62	329.6	7948.05	329.6	7945.09	329.6	7942.52	329.6	7947	329.6	7946.98	329.6	7946.72	329.6	7959.59	329.6	7955.28	329.6	7953.81	329.6	7953.16	329.6	7956.1	329.6	7956.91	329.6	7960.5	329.6	7957.43	329.6	7960.91	329.6	7967.11	329.6	7963.83	329.6	7968.24	329.6	7966.31	329.6	7967.32	329.6	7970.18	329.6	7972.25	329.6	7973.42	329.6	7973.47	329.6	7977.73	329.6	7974.63	329.6	7971.81	329.6	7976.14	329.6	7975.31	329.6	7977.18	329.6	7978.7	329.6	7980.66	329.6	7981.6	329.6	7985.89	329.6	7983.36	329.6	7984.52	329.6	7983.29	329.6	7988.09	329.6	7982.61	329.6	7984.51	329.6	7981.64
330.6	7980.93	330.6	7969.22	330.6	7962.49	330.6	7957.79	330.6	7952.8	330.6	7952.76	330.6	7948.53	330.6	7946.74	330.6	7965.18	330.6	7953.4	330.6	7949.01	330.6	7944.53	330.6	7945.94	330.6	7941.03	330.6	7943.81	330.6	7941.96	330.6	7939.87	330.6	7951.98	330.6	7946.11	330.6	7946.83	330.6	7942.35	330.6	7944.95	330.6	7944.33	330.6	7945.02	330.6	7945.6	330.6	7947.91	330.6	7958.9	330.6	7955.29	330.6	7952.8	330.6	7952.36	330.6	7956.69	330.6	7957.08	330.6	7959.87	330.6	7959.1	330.6	7961.79	330.6	7966.67	330.6	7962.84	330.6	7967.63	330.6	7965.79	330.6	7965.56	330.6	7968.3	330.6	7969.32	330.6	7973.82	330.6	7970.97	330.6	7980.81	330.6	7976.45	330.6	7972.74	330.6	7978.92	330.6	7977.35	330.6	7975.67	330.6	7978.51	330.6	7981.18	330.6	7980.07	330.6	7984.29	330.6	7981.75	330.6	7985.59	330.6	7980.57	330.6	7987.14	330.6	7985.69	330.6	7983.72	330.6	7982.44
331.6	7979.18	331.6	7968.5	331.6	7961.79	331.6	7958.47	331.6	7954.81	331.6	7952.22	331.6	7949.91	331.6	7949.09	331.6	7966.63	331.6	7956.05	331.6	7950.57	331.6	7946.19	331.6	7945.86	331.6	7941.59	331.6	7943.71	331.6	7940.89	331.6	7941.17	331.6	7951.71	331.6	7948.44	331.6	7945.58	331.6	7945.9	331.6	7945.81	331.6	7945.36	331.6	7946.72	331.6	7947.55	331.6	7947.29	331.6	7957.92	331.6	7954.66	331.6	7954.93	331.6	7954.98	331.6	7956.12	331.6	7959.77	331.6	7958.48	331.6	7958.01	331.6	7962.5	331.6	7967.22	331.6	7966.47	331.6	7968.47	331.6	7967.17	331.6	7964.96	331.6	7967.86	331.6	7967.82	331.6	7973.8	331.6	7971.82	331.6	7978.38	331.6	7974.92	331.6	7973.67	331.6	7976.32	331.6	7973.86	331.6	7977.06	331.6	7979.92	331.6	7979.77	331.6	7979.14	331.6	7984.04	331.6	7984.16	331.6	7982.56	331.6	7984.64	331.6	7985.78	331.6	7983.22	331.6	7985.84	331.6	7984.65
332.6	7981.51	332.6	7968.4	332.6	7959	332.6	7957.21	332.6	7954.86	332.6	7950.59	332.6	7950.42	332.6	7947.2	332.6	7966.81	332.6	7953.82	332.6	7952.44	332.6	7945.12	332.6	7944.16	332.6	7939.15	332.6	7944.33	332.6	7941.2	332.6	7940.94	332.6	7954.36	332.6	7946.82	332.6	7946.72	332.6	7947.13	332.6	7944.5	332.6	7942.59	332.6	7945.9	332.6	7947.52	332.6	7947.61	332.6	7957.96	332.6	7952.74	332.6	7954.07	332.6	7954.65	332.6	7956.29	332.6	7956.07	332.6	7959.29	332.6	7957.95	332.6	7960.83	332.6	7966	332.6	7965.43	332.6	7968.26	332.6	7965.44	332.6	7964.95	332.6	7968.81	332.6	7969.56	332.6	7972.99	332.6	7973.18	332.6	7978.88	332.6	7975.2	332.6	7973.82	332.6	7975.71	332.6	7976.21	332.6	7976.77	332.6	7977.18	332.6	7979.39	332.6	7980.17	332.6	7982.66	332.6	7982.32	332.6	7984.88	332.6	7984.94	332.6	7985.15	332.6	7984.29	332.6	7983.27	332.6	7984.69
333.6	7980.4	333.6	7969.52	333.6	7960.86	333.6	7956.43	333.6	7954.65	333.6	7954	333.6	7946.27	333.6	7949.27	333.6	7963.52	333.6	7952.18	333.6	7950.47	333.6	7942.49	333.6	7946.45	333.6	7940.54	333.6	7944.6	333.6	7941.88	333.6	7941.54	333.6	7953.14	333.6	7947.35	333.6	7943.77	333.6	7947.6	333.6	7944.29	333.6	7944.91	333.6	7947.41	333.6	7945.67	333.6	7948.29	333.6	7958.14	333.6	7953.44	333.6	7953.42	333.6	7954.56	333.6	7956.79	333.6	7957.03	333.6	7957.87	333.6	7956.93	333.6	7960.95	333.6	7966.06	333.6	7964.88	333.6	7968.81	333.6	7967.09	333.6	7963.43	333.6	7969.02	333.6	7970.09	333.6	7971.7	333.6	7972.05	333.6	7976.58	333.6	7975.81	333.6	7975.35	333.6	7975.75	333.6	7973.35	333.6	7976.31	333.6	7980.53	333.6	7979.94	333.6	7979.64	333.6	7983.92	333.6	7980.95	333.6	7985.5	333.6	7984.96	333.6	7985.66	333.6	7984.51	333.6	7986.72	333.6	7983.9
334.6	7980.07	334.6	7969.06	334.6	7961.99	334.6	7956.35	334.6	7954.15	334.6	7953.04	334.6	7949.24	334.6	7950.25	334.6	7965.27	334.6	7954.04	334.6	7951.03	334.6	7945.2	334.6	7946.38	334.6	7941.1	334.6	7941.72	334.6	7941.69	334.6	7941	334.6	7953.04	334.6	7946.57	334.6	7946.41	334.6	7946.95	334.6	7943.51	334.6	7945.13	334.6	7946.01	334.6	7945.94	334.6	7946.91	334.6	7958.78	334.6	7955.7	334.6	7952.78	334.6	7953.59	334.6	7958.03	334.6	7956.57	334.6	7958.41	334.6	7955.68	334.6	7961.18	334.6	7965.76	334.6	7966.76	334.6	7966.66	334.6	7967.38	334.6	7963.85	334.6	7969.09	334.6	7969.43	334.6	7971.84	334.6	7971.14	334.6	7976.89	334.6	7975.26	334.6	7974.87	334.6	7974.62	334.6	7976.34	334.6	7977.04	334.6	7980.43	334.6	7979.53	334.6	7978.36	334.6	7983.73	334.6	7983.68	334.6	7984.65	334.6	7984.21	334.6	7988.19	334.6	7985.47	334.6	7986.59	334.6	7983.18
335.6	7978.32	335.6	7971.96	335.6	7962.51	335.6	7957.1	335.6	7956.08	335.6	7952.51	335.6	7950.23	335.6	7944.6	335.6	7965.68	335.6	7954.85	335.6	7949.88	335.6	7943.59	335.6	7944.61	335.6	7941.66	335.6	7945.48	335.6	7942.46	335.6	7940.65	335.6	7950.45	335.6	7946.9	335.6	7948.12	335.6	7947.31	335.6	7945.31	335.6	7944.96	335.6	7948.06	335.6	7944.68	335.6	7945.94	335.6	7958.3	335.6	7954.64	335.6	7954.51	335.6	7952.8	335.6	7955.45	335.6	7956.92	335.6	7960.33	335.6	7960.68	335.6	7961.45	335.6	7965	335.6	7965.53	335.6	7967.39	335.6	7967.26	335.6	7963.84	335.6	7968.26	335.6	7971.17	335.6	7971.18	335.6	7971.24	335.6	7979.53	335.6	7976.88	335.6	7974.21	335.6	7976.54	335.6	7976.12	335.6	7975.86	335.6	7978.94	335.6	7979.38	335.6	7981.4	335.6	7984.63	335.6	7983.42	335.6	7985.53	335.6	7983.76	335.6	7985.67	335.6	7984.36	335.6	7985.04	335.6	7984
