Seconds	Ch1	Ch2
5435	762.590000	673.110000
5435	762.570000	673.150000
5436	762.490000	673.080000
5436	762.600000	673.040000
5436	762.570000	673.080000
5436	762.510000	673.080000
5436	762.480000	673.030000
5436	762.590000	673.070000
5436	762.510000	673.060000
5436	762.520000	673.070000
5436	762.550000	672.990000
5437	762.590000	673.120000
5437	762.590000	673.050000
5437	762.590000	673.130000
5437	762.620000	673.020000
5437	762.610000	673.060000
5437	762.630000	673.100000
5437	762.560000	673.140000
5437	762.530000	673.000000
5437	762.490000	673.080000
5438	762.590000	673.100000
5438	762.500000	673.060000
5438	762.640000	673.060000
5438	762.610000	673.060000
5438	762.450000	673.030000
5438	762.550000	673.070000
5438	762.500000	673.040000
5438	762.520000	673.090000
5438	762.590000	673.020000
5439	762.640000	673.050000
5439	762.590000	673.030000
5439	762.520000	673.070000
5439	762.600000	673.030000
5439	762.570000	673.120000
5439	762.550000	673.100000
5439	762.490000	673.020000
5439	762.630000	673.070000
5439	762.580000	673.040000
5439	762.470000	673.050000
5440	762.450000	672.960000
5440	762.550000	673.050000
5440	762.520000	673.020000
5440	762.480000	673.090000
5440	762.560000	673.050000
5440	762.550000	673.060000
5440	762.590000	673.110000
5440	762.540000	673.060000
5440	762.560000	673.080000
5441	762.630000	673.000000
5441	762.450000	673.050000
5441	762.630000	673.040000
5441	762.520000	673.050000
5441	762.640000	673.130000
5441	762.560000	673.130000
5441	762.590000	673.080000
5441	762.600000	673.050000
5441	762.640000	673.160000
5442	762.540000	673.000000
5442	762.560000	672.990000
5442	762.620000	673.030000
5442	762.510000	673.060000
5442	762.540000	673.060000
5442	762.520000	673.110000
5442	762.560000	673.060000
5442	762.540000	673.040000
5442	762.620000	673.040000
5443	762.550000	672.990000
5443	762.630000	673.010000
5443	762.610000	673.040000
5443	762.580000	673.060000
5443	762.560000	673.050000
5443	762.570000	673.080000
5443	762.580000	673.080000
5443	762.530000	673.070000
5443	762.420000	673.020000
5444	762.560000	673.030000
5444	762.610000	673.020000
5444	762.490000	672.980000
5444	762.650000	673.020000
5444	762.520000	673.080000
5444	762.540000	673.110000
5444	762.510000	673.080000
5444	762.580000	673.030000
5444	762.460000	672.980000
5444	762.590000	673.050000
5445	762.640000	673.010000
5445	762.580000	673.040000
5445	762.570000	673.020000
5445	762.490000	673.000000
5445	762.560000	672.980000
5445	762.520000	673.040000
5445	762.560000	673.020000
5445	762.520000	673.060000
5445	762.540000	673.030000
5446	762.610000	672.990000
5446	762.600000	673.060000
5446	762.620000	673.100000
5446	762.600000	672.980000
5446	762.480000	672.990000
5446	762.530000	673.090000
5446	762.480000	673.020000
5446	762.640000	673.090000
5446	762.560000	673.040000
5447	762.510000	673.080000
5447	762.580000	673.000000
5447	762.470000	673.120000
5447	762.580000	673.120000
5447	762.460000	673.020000
5447	762.490000	673.060000
