X	Y	X	Y	X	Y	X	Y	X	Y
1.4399000E3	3.2577700E2	1.4402900E3	1.3145132E3	1.4396500E3	3.0213588E2	1.5209623E3	1.0605767E2	1.6322548E3	1.0181221E2
1.4409000E3	3.2653349E2	1.4412900E3	1.3144793E3	1.4406500E3	3.0255727E2	1.5219623E3	1.0615747E2	1.6332548E3	1.0179311E2
1.4419000E3	3.2897549E2	1.4422900E3	1.3135401E3	1.4416500E3	3.0263737E2	1.5229623E3	1.0625726E2	1.6342548E3	1.0184648E2
1.4429000E3	3.2924161E2	1.4432900E3	1.3136468E3	1.4426500E3	3.0271116E2	1.5239623E3	1.0701158E2	1.6352548E3	1.0135679E2
1.4439000E3	3.2950772E2	1.4442900E3	1.3128004E3	1.4436500E3	3.0381476E2	1.5249623E3	1.0762935E2	1.6362548E3	1.0134698E2
1.4449000E3	3.3127512E2	1.4452900E3	1.3105072E3	1.4446500E3	3.0477412E2	1.5259623E3	1.0812151E2	1.6372548E3	1.0167571E2
1.4459000E3	3.3185356E2	1.4462900E3	1.3086796E3	1.4456500E3	3.0654342E2	1.5269623E3	1.0806234E2	1.6382548E3	1.0149960E2
1.4469000E3	3.3403392E2	1.4472900E3	1.3071679E3	1.4466500E3	3.0664526E2	1.5279623E3	1.0823660E2	1.6392548E3	1.0134698E2
1.4479000E3	3.3542935E2	1.4482900E3	1.3062986E3	1.4476500E3	3.0676053E2	1.5289623E3	1.0857380E2	1.6402548E3	1.0134698E2
1.4489000E3	3.3621428E2	1.4492900E3	1.3044061E3	1.4486500E3	3.0694357E2	1.5299623E3	1.0865775E2	1.6412548E3	1.0158179E2
1.4499000E3	3.3629170E2	1.4502900E3	1.3029234E3	1.4496500E3	3.0888409E2	1.5309623E3	1.0930095E2	1.6422548E3	1.0195748E2
1.4509000E3	3.3654609E2	1.4512900E3	1.3004378E3	1.4506500E3	3.1119980E2	1.5319623E3	1.0937727E2	1.6432548E3	1.0155831E2
1.4519000E3	3.3759880E2	1.4522900E3	1.2971818E3	1.4516500E3	3.1152232E2	1.5329623E3	1.1002168E2	1.6442548E3	1.0140346E2
1.4529000E3	3.3988035E2	1.4532900E3	1.2939258E3	1.4526500E3	3.1149688E2	1.5339623E3	1.0990452E2	1.6452548E3	1.0127654E2
1.4539000E3	3.4140353E2	1.4542900E3	1.2883426E3	1.4536500E3	3.1102466E2	1.5349623E3	1.0932045E2	1.6462548E3	1.0093215E2
1.4549000E3	3.4197914E2	1.4552900E3	1.2849082E3	1.4546500E3	3.1127507E2	1.5359623E3	1.0947902E2	1.6472548E3	1.0058777E2
1.4559000E3	3.4292319E2	1.4562900E3	1.2836491E3	1.4556500E3	3.1135880E2	1.5369623E3	1.1059827E2	1.6482548E3	1.0038035E2
1.4569000E3	3.4328832E2	1.4572900E3	1.2765892E3	1.4566500E3	3.1205651E2	1.5379623E3	1.1054369E2	1.6492548E3	1.0001249E2
1.4579000E3	3.4454324E2	1.4582900E3	1.2729653E3	1.4576500E3	3.1264365E2	1.5389623E3	1.1056164E2	1.6502548E3	9.9583313E1
1.4589000E3	3.4632778E2	1.4592900E3	1.2688014E3	1.4586500E3	3.1314898E2	1.5399623E3	1.1090352E2	1.6512548E3	9.9303283E1
1.4599000E3	3.4747364E2	1.4602900E3	1.2647236E3	1.4596500E3	3.1465113E2	1.5409623E3	1.1090352E2	1.6522548E3	1.0010054E2
1.4609000E3	3.4775177E2	1.4612900E3	1.2583999E3	1.4606500E3	3.1518532E2	1.5419623E3	1.1017092E2	1.6532548E3	9.9987230E1
1.4619000E3	3.4786118E2	1.4622900E3	1.2543451E3	1.4616500E3	3.1588583E2	1.5429623E3	1.0821732E2	1.6542548E3	1.0004146E2
1.4629000E3	3.4812993E2	1.4632900E3	1.2498426E3	1.4626500E3	3.1594151E2	1.5439623E3	1.0821732E2	1.6552548E3	9.8777792E1
1.4639000E3	3.4886035E2	1.4642900E3	1.2461033E3	1.4636500E3	3.1634282E2	1.5449623E3	1.0687422E2	1.6562548E3	9.9069345E1
1.4649000E3	3.4998966E2	1.4652900E3	1.2417535E3	1.4646500E3	3.1827536E2	1.5459623E3	1.0569392E2	1.6572548E3	9.9399345E1
1.4659000E3	3.5010557E2	1.4662900E3	1.2381273E3	1.4656500E3	3.1879325E2	1.5469623E3	1.0510377E2	1.6582548E3	9.9379813E1
1.4669000E3	3.5011405E2	1.4672900E3	1.2345304E3	1.4666500E3	3.1907726E2	1.5479623E3	1.0375195E2	1.6592548E3	9.9464605E1
1.4679000E3	3.5043021E2	1.4682900E3	1.2312567E3	1.4676500E3	3.1984430E2	1.5489623E3	1.0205127E2	1.6602548E3	9.9287335E1
1.4689000E3	3.5083139E2	1.4692900E3	1.2311461E3	1.4686500E3	3.1987854E2	1.5499623E3	1.0091748E2	1.6612548E3	9.9210230E1
1.4699000E3	3.5125874E2	1.4702900E3	1.2283988E3	1.4696500E3	3.2061232E2	1.5509623E3	9.9783695E1	1.6622548E3	9.9182480E1
1.4709000E3	3.5168609E2	1.4712900E3	1.2235148E3	1.4706500E3	3.2134609E2	1.5519623E3	9.7375965E1	1.6632548E3	9.8700056E1
1.4719000E3	3.5208996E2	1.4722900E3	1.2235148E3	1.4716500E3	3.2143205E2	1.5529623E3	9.6251517E1	1.6642548E3	9.8727095E1
1.4729000E3	3.5217449E2	1.4732900E3	1.2196992E3	1.4726500E3	3.2213460E2	1.5539623E3	9.5641017E1	1.6652548E3	9.8754133E1
1.4739000E3	3.5247191E2	1.4742900E3	1.2175842E3	1.4736500E3	3.2283716E2	1.5549623E3	9.3199017E1	1.6662548E3	9.8646691E1
1.4749000E3	3.5256696E2	1.4752900E3	1.2131788E3	1.4746500E3	3.2312514E2	1.5559623E3	9.0786088E1	1.6672548E3	9.8294480E1
1.4759000E3	3.5247974E2	1.4762900E3	1.2119916E3	1.4756500E3	3.2304551E2	1.5569623E3	9.0534136E1	1.6682548E3	9.7558749E1
1.4769000E3	3.5247974E2	1.4772900E3	1.2097895E3	1.4766500E3	3.2291445E2	1.5579623E3	9.0282183E1	1.6692548E3	9.7572980E1
1.4779000E3	3.5244582E2	1.4782900E3	1.2078006E3	1.4776500E3	3.2322640E2	1.5589623E3	8.9993892E1	1.6702548E3	9.8752355E1
1.4789000E3	3.5247974E2	1.4792900E3	1.2073366E3	1.4786500E3	3.2390021E2	1.5599623E3	8.9047617E1	1.6712548E3	9.9026297E1
1.4799000E3	3.5309024E2	1.4802900E3	1.2060393E3	1.4796500E3	3.2390576E2	1.5609623E3	8.8925517E1	1.6722548E3	9.8599730E1
1.4809000E3	3.5325674E2	1.4812900E3	1.2031002E3	1.4806500E3	3.2423060E2	1.5619623E3	8.6984440E1	1.6732548E3	9.8027386E1
1.4819000E3	3.5321234E2	1.4822900E3	1.2015368E3	1.4816500E3	3.2475197E2	1.5629623E3	8.5528680E1	1.6742548E3	9.8033256E1
1.4829000E3	3.5278499E2	1.4832900E3	1.2001632E3	1.4826500E3	3.2460925E2	1.5639623E3	8.5573632E1	1.6752548E3	9.7989230E1
1.4839000E3	3.5288674E2	1.4842900E3	1.1981427E3	1.4836500E3	3.2565188E2	1.5649623E3	8.5649115E1	1.6762548E3	9.7500830E1
1.4849000E3	3.5328405E2	1.4852900E3	1.1969042E3	1.4846500E3	3.2544935E2	1.5659623E3	8.5491454E1	1.6772548E3	9.7473160E1
1.4859000E3	3.5313385E2	1.4862900E3	1.1956513E3	1.4856500E3	3.2533227E2	1.5669623E3	8.4652017E1	1.6782548E3	9.7378730E1
1.4869000E3	3.5284604E2	1.4872900E3	1.1944725E3	1.4866500E3	3.2421101E2	1.5679623E3	8.4245017E1	1.6792548E3	9.6920855E1
1.4879000E3	3.5156869E2	1.4882900E3	1.1921758E3	1.4876500E3	3.2273628E2	1.5689623E3	8.4346767E1	1.6802548E3	9.6564730E1
1.4889000E3	3.5151053E2	1.4892900E3	1.1913409E3	1.4886500E3	3.2297029E2	1.5699623E3	8.4285717E1	1.6812548E3	9.6490730E1
1.4899000E3	3.5141940E2	1.4902900E3	1.1905061E3	1.4896500E3	3.2304551E2	1.5709623E3	8.4279455E1	1.6822548E3	9.6590167E1
1.4909000E3	3.5103052E2	1.4912900E3	1.1884111E3	1.4906500E3	3.2329689E2	1.5719623E3	8.4346767E1	1.6832548E3	9.7276980E1
1.4919000E3	3.5064165E2	1.4922900E3	1.1855464E3	1.4916500E3	3.2426651E2	1.5729623E3	8.4393728E1	1.6842548E3	9.7378730E1
1.4929000E3	3.4875569E2	1.4932900E3	1.1846072E3	1.4926500E3	3.2396126E2	1.5739623E3	8.2881567E1	1.6852548E3	9.7331768E1
1.4939000E3	3.4789518E2	1.4942900E3	1.1838323E3	1.4936500E3	3.2268212E2	1.5749623E3	8.2700828E1	1.6862548E3	9.7134530E1
1.4949000E3	3.4783994E2	1.4952900E3	1.1824587E3	1.4946500E3	3.2201730E2	1.5759623E3	8.2756253E1	1.6872548E3	9.7073480E1
1.4959000E3	3.4659278E2	1.4962900E3	1.1802202E3	1.4956500E3	3.2151926E2	1.5769623E3	8.3002596E1	1.6882548E3	9.7117087E1
1.4969000E3	3.4622827E2	1.4972900E3	1.1789483E3	1.4966500E3	3.2121401E2	1.5779623E3	8.3042517E1	1.6892548E3	9.7117087E1
1.4979000E3	3.4586375E2	1.4982900E3	1.1778727E3	1.4976500E3	3.1968776E2	1.5789623E3	8.4318901E1	1.6902548E3	9.5852480E1
1.4989000E3	3.4584055E2	1.4992900E3	1.1776510E3	1.4986500E3	3.1538295E2	1.5799623E3	8.3826046E1	1.6912548E3	9.5875960E1
1.4999000E3	3.4423799E2	1.5002900E3	1.1740702E3	1.4996500E3	3.1364381E2	1.5809623E3	8.3947594E1	1.6922548E3	9.5852480E1
1.5009000E3	3.4204002E2	1.5012900E3	1.1731486E3	1.5006500E3	3.1072504E2	1.5819623E3	8.4010209E1	1.6932548E3	9.5872787E1
1.5019000E3	3.4149074E2	1.5022900E3	1.1718665E3	1.5016500E3	3.0780627E2	1.5829623E3	8.3894997E1	1.6942548E3	9.5460015E1
1.5029000E3	3.4133812E2	1.5032900E3	1.1700961E3	1.5026500E3	3.0442526E2	1.5839623E3	8.3585677E1	1.6952548E3	9.5566631E1
1.5039000E3	3.4080393E2	1.5042900E3	1.1697986E3	1.5036500E3	2.9796022E2	1.5849623E3	8.3276357E1	1.6962548E3	9.5470917E1
1.5049000E3	3.3966511E2	1.5052900E3	1.1695012E3	1.5046500E3	2.9154371E2	1.5859623E3	8.2667892E1	1.6972548E3	9.5796980E1
1.5059000E3	3.3889612E2	1.5062900E3	1.1658859E3	1.5056500E3	2.8763651E2	1.5869623E3	8.2698417E1	1.6982548E3	9.5623542E1
1.5069000E3	3.3843824E2	1.5072900E3	1.1629532E3	1.5066500E3	2.8031051E2	1.5879623E3	8.3597517E1	1.6992548E3	9.5596254E1
1.5079000E3	3.3800217E2	1.5082900E3	1.1614379E3	1.5076500E3	2.7321708E2	1.5889623E3	8.3548420E1	1.7002548E3	9.5699855E1
1.5089000E3	3.3782774E2	1.5092900E3	1.1612002E3	1.5086500E3	2.6858891E2	1.5899623E3	8.3555129E1	1.7012548E3	9.5760778E1
1.5099000E3	3.3782774E2	1.5102900E3	1.1591071E3	1.5096500E3	2.6046926E2	1.5909623E3	8.3675888E1	1.7022548E3	9.5547230E1
1.5109000E3	3.3752249E2	1.5112900E3	1.1588018E3	1.5106500E3	2.5497476E2	1.5919623E3	8.3559543E1	1.7032548E3	9.5165667E1
1.5119000E3	3.3665558E2	1.5122900E3	1.1565526E3	1.5116500E3	2.4798793E2	1.5929623E3	8.3659954E1	1.7042548E3	9.5241980E1
1.5129000E3	3.3584972E2	1.5132900E3	1.1542534E3	1.5126500E3	2.4279955E2	1.5939623E3	8.3848727E1	1.7052548E3	9.5154765E1
1.5139000E3	3.3604712E2	1.5142900E3	1.1534508E3	1.5136500E3	2.4062801E2	1.5949623E3	8.3812579E1	1.7062548E3	9.4631480E1
1.5149000E3	3.3612896E2	1.5152900E3	1.1525534E3	1.5146500E3	2.3255063E2	1.5959623E3	8.3151204E1	1.7072548E3	9.4669636E1
1.5159000E3	3.3615690E2	1.5162900E3	1.1506361E3	1.5156500E3	2.2683026E2	1.5969623E3	8.3125767E1	1.7082548E3	9.4644568E1
1.5169000E3	3.3602343E2	1.5172900E3	1.1500804E3	1.5166500E3	2.2292351E2	1.5979623E3	8.2224552E1	1.7092548E3	9.4620189E1
1.5179000E3	3.3551109E2	1.5182900E3	1.1478128E3	1.5176500E3	2.2292351E2	1.5989623E3	8.1599517E1	1.7102548E3	9.4595809E1
1.5189000E3	3.3526364E2	1.5192900E3	1.1472023E3	1.5186500E3	2.1587928E2	1.5999623E3	8.1675829E1	1.7112548E3	9.4165628E1
1.5199000E3	3.3516374E2	1.5202900E3	1.1459813E3	1.5196500E3	2.1227263E2	1.6009623E3	8.1904767E1	1.7122548E3	9.3834388E1
1.5209000E3	3.3446867E2	1.5212900E3	1.1434141E3	1.5206500E3	2.0998091E2	1.6019623E3	8.2393167E1	1.7132548E3	9.3898880E1
1.5219000E3	3.3445390E2	1.5222900E3	1.1421796E3	1.5216500E3	2.0796626E2	1.6029623E3	8.2890959E1	1.7142548E3	9.4437230E1
1.5229000E3	3.3455977E2	1.5232900E3	1.1418299E3	1.5226500E3	2.0430326E2	1.6039623E3	8.2646088E1	1.7152548E3	9.4373191E1
1.5239000E3	3.3462159E2	1.5242900E3	1.1417078E3	1.5236500E3	2.0110540E2	1.6049623E3	8.2515267E1	1.7162548E3	9.4300792E1
1.5249000E3	3.3455546E2	1.5252900E3	1.1382280E3	1.5246500E3	2.0064026E2	1.6059623E3	8.2515267E1	1.7172548E3	9.4391119E1
1.5259000E3	3.3438278E2	1.5262900E3	1.1375869E3	1.5256500E3	1.9816434E2	1.6069623E3	8.2540704E1	1.7182548E3	9.4938552E1
1.5269000E3	3.3433124E2	1.5272900E3	1.1351449E3	1.5266500E3	1.9673627E2	1.6079623E3	8.1877017E1	1.7192548E3	9.4707792E1
1.5279000E3	3.3399824E2	1.5282900E3	1.1347105E3	1.5276500E3	1.9495068E2	1.6089623E3	8.2207709E1	1.7202548E3	9.2952605E1
1.5289000E3	3.3373739E2	1.5292900E3	1.1336774E3	1.5286500E3	1.9447421E2	1.6099623E3	8.2345683E1	1.7212548E3	9.2459508E1
1.5299000E3	3.3368991E2	1.5302900E3	1.1315485E3	1.5296500E3	1.9423001E2	1.6109623E3	8.2286329E1	1.7222548E3	9.2383355E1
1.5309000E3	3.3294896E2	1.5312900E3	1.1303864E3	1.5306500E3	1.9185063E2	1.6119623E3	8.2079195E1	1.7232548E3	9.2799980E1
1.5319000E3	3.3233324E2	1.5322900E3	1.1290453E3	1.5316500E3	1.9154381E2	1.6129623E3	8.2087450E1	1.7242548E3	9.3191326E1
1.5329000E3	3.3229516E2	1.5332900E3	1.1260910E3	1.5326500E3	1.9041438E2	1.6139623E3	8.2238660E1	1.7252548E3	9.3128710E1
1.5339000E3	3.3246891E2	1.5342900E3	1.1253254E3	1.5336500E3	1.9001756E2	1.6149623E3	8.1991981E1	1.7262548E3	9.3130667E1
1.5349000E3	3.3240178E2	1.5352900E3	1.1252243E3	1.5346500E3	1.8917951E2	1.6159623E3	8.2130498E1	1.7272548E3	9.3143386E1
1.5359000E3	3.3207160E2	1.5362900E3	1.1231267E3	1.5356500E3	1.8708914E2	1.6169623E3	8.2054140E1	1.7282548E3	9.3222633E1
1.5369000E3	3.3217258E2	1.5372900E3	1.1229597E3	1.5366500E3	1.8636601E2	1.6179623E3	8.1988017E1	1.7292548E3	9.3334167E1
1.5379000E3	3.3212974E2	1.5382900E3	1.1229567E3	1.5376500E3	1.8638703E2	1.6189623E3	8.0915017E1	1.7302548E3	9.5075480E1
1.5389000E3	3.3207160E2	1.5392900E3	1.1214087E3	1.5386500E3	1.8617141E2	1.6199623E3	8.0877136E1	1.7312548E3	9.4997780E1
1.5399000E3	3.3146781E2	1.5402900E3	1.1191193E3	1.5396500E3	1.8600235E2	1.6209623E3	8.0839255E1	1.7322548E3	9.4631480E1
1.5409000E3	3.3127634E2	1.5412900E3	1.1185088E3	1.5406500E3	1.8587580E2	1.6219623E3	8.0378517E1	1.7332548E3	9.4584518E1
1.5419000E3	3.3172274E2	1.5422900E3	1.1158924E3	1.5416500E3	1.8528213E2	1.6229623E3	8.0378517E1	1.7342548E3	9.4537556E1
1.5429000E3	3.3175701E2	1.5432900E3	1.1142353E3	1.5426500E3	1.8478333E2	1.6239623E3	8.2002616E1	1.7352548E3	9.3864441E1
1.5439000E3	3.3115585E2	1.5442900E3	1.1133274E3	1.5436500E3	1.8415676E2	1.6249623E3	8.1828573E1	1.7362548E3	9.4212633E1
1.5449000E3	3.3050174E2	1.5452900E3	1.1124195E3	1.5446500E3	1.8316833E2	1.6259623E3	8.1196032E1	1.7372548E3	9.4122730E1
1.5459000E3	3.3050510E2	1.5462900E3	1.1108165E3	1.5456500E3	1.8324101E2	1.6269623E3	8.1716920E1	1.7382548E3	9.4020980E1
1.5469000E3	3.3079093E2	1.5472900E3	1.1092971E3	1.5466500E3	1.8317318E2	1.6279623E3	8.1675829E1	1.7392548E3	9.3410480E1
1.5479000E3	3.3078155E2	1.5482900E3	1.1083920E3	1.5476500E3	1.8311019E2	1.6289623E3	8.1624954E1	1.7402548E3	9.3323265E1
1.5489000E3	3.3043847E2	1.5492900E3	1.1075198E3	1.5486500E3	1.8286940E2	1.6299623E3	8.1574079E1	1.7412548E3	9.2522480E1
1.5499000E3	3.3039074E2	1.5502900E3	1.1050778E3	1.5496500E3	1.8224895E2	1.6309623E3	8.1370579E1	1.7422548E3	9.2106230E1
1.5509000E3	3.3047093E2	1.5512900E3	1.1050778E3	1.5506500E3	1.8158757E2	1.6319623E3	8.0956311E1	1.7432548E3	9.2494730E1
1.5519000E3	3.3088330E2	1.5522900E3	1.1040603E3	1.5516500E3	1.8171476E2	1.6329623E3	8.0890901E1	1.7442548E3	9.2494730E1
1.5529000E3	3.3074594E2	1.5532900E3	1.1033684E3	1.5526500E3	1.8140951E2	1.6339623E3	8.1119550E1	1.7452548E3	9.2471249E1
1.5539000E3	3.3017614E2	1.5542900E3	1.1021474E3	1.5536500E3	1.8140951E2	1.6349623E3	8.1500537E1	1.7462548E3	9.2494730E1
1.5549000E3	3.2960634E2	1.5552900E3	1.0997984E3	1.5546500E3	1.8140951E2	1.6359623E3	8.1409985E1	1.7472548E3	9.2539153E1
1.5559000E3	3.2949878E2	1.5562900E3	1.0984386E3	1.5556500E3	1.8124301E2	1.6369623E3	8.1319433E1	1.7482548E3	9.2518227E1
1.5569000E3	3.2966230E2	1.5572900E3	1.0978927E3	1.5566500E3	1.8118057E2	1.6379623E3	8.0989017E1	1.7492548E3	9.2522480E1
1.5579000E3	3.2958599E2	1.5582900E3	1.0953881E3	1.5576500E3	1.8013967E2	1.6389623E3	8.0582017E1	1.7502548E3	9.2585249E1
1.5589000E3	3.2997846E2	1.5592900E3	1.0953098E3	1.5586500E3	1.8004763E2	1.6399623E3	8.0683767E1	1.7512548E3	9.2036855E1
1.5599000E3	3.2972688E2	1.5602900E3	1.0939435E3	1.5596500E3	1.7995370E2	1.6409623E3	8.0527346E1	1.7522548E3	9.2072076E1
1.5609000E3	3.2934224E2	1.5612900E3	1.0929899E3	1.5606500E3	1.7987105E2	1.6419623E3	8.0513888E1	1.7532548E3	9.1931191E1
1.5619000E3	3.2963928E2	1.5622900E3	1.0913693E3	1.5616500E3	1.7977226E2	1.6429623E3	8.0491572E1	1.7542548E3	9.1960542E1
1.5629000E3	3.2961291E2	1.5632900E3	1.0902712E3	1.5626500E3	1.7981785E2	1.6439623E3	8.0510125E1	1.7552548E3	9.1909667E1
1.5639000E3	3.2958619E2	1.5642900E3	1.0897390E3	1.5636500E3	1.7887707E2	1.6449623E3	8.0528678E1	1.7562548E3	9.1704863E1
1.5649000E3	3.2957040E2	1.5652900E3	1.0872970E3	1.5646500E3	1.7864665E2	1.6459623E3	8.0647724E1	1.7572548E3	9.1731605E1
1.5659000E3	3.2955462E2	1.5662900E3	1.0860760E3	1.5656500E3	1.7876401E2	1.6469623E3	8.0683767E1	1.7582548E3	9.1660981E1
1.5669000E3	3.2920637E2	1.5672900E3	1.0860215E3	1.5666500E3	1.7919814E2	1.6479623E3	8.0683767E1	1.7592548E3	9.1589124E1
1.5679000E3	3.2889918E2	1.5682900E3	1.0845087E3	1.5676500E3	1.7910626E2	1.6489623E3	8.0454829E1	1.7602548E3	9.1850313E1
1.5689000E3	3.2889918E2	1.5692900E3	1.0843208E3	1.5686500E3	1.7888030E2	1.6499623E3	8.0439567E1	1.7612548E3	9.2102265E1
1.5699000E3	3.2887374E2	1.5702900E3	1.0834051E3	1.5696500E3	1.7889425E2	1.6509623E3	8.0430174E1	1.7622548E3	9.2583062E1
1.5709000E3	3.2892462E2	1.5712900E3	1.0812174E3	1.5706500E3	1.7905304E2	1.6519623E3	8.0878017E1	1.7632548E3	9.2494730E1
1.5719000E3	3.2889918E2	1.5722900E3	1.0798269E3	1.5716500E3	1.7850963E2	1.6529623E3	8.0474911E1	1.7642548E3	9.2036855E1
1.5729000E3	3.2888828E2	1.5732900E3	1.0788263E3	1.5726500E3	1.7835701E2	1.6539623E3	8.0073267E1	1.7652548E3	9.2113167E1
1.5739000E3	3.2875746E2	1.5742900E3	1.0768204E3	1.5736500E3	1.7822750E2	1.6549623E3	8.0251191E1	1.7662548E3	9.2861030E1
1.5749000E3	3.2878764E2	1.5752900E3	1.0765064E3	1.5746500E3	1.7806307E2	1.6559623E3	8.0197628E1	1.7672548E3	9.4721214E1
1.5759000E3	3.2842972E2	1.5762900E3	1.0753465E3	1.5756500E3	1.7815502E2	1.6569623E3	7.9768017E1	1.7682548E3	9.4784105E1
1.5769000E3	3.2764002E2	1.5772900E3	1.0733250E3	1.5766500E3	1.7817121E2	1.6579623E3	7.9435017E1	1.7692548E3	9.7954008E1
1.5779000E3	3.2766192E2	1.5782900E3	1.0713036E3	1.5776500E3	1.7816984E2	1.6589623E3	7.9310142E1	1.7702548E3	1.0037018E2
1.5789000E3	3.2764002E2	1.5792900E3	1.0696688E3	1.5786500E3	1.7816848E2	1.6599623E3	7.9157517E1	1.7712548E3	1.0104173E2
1.5799000E3	3.2793764E2	1.5802900E3	1.0695162E3	1.5796500E3	1.7805176E2	1.6609623E3	7.8531363E1	1.7722548E3	1.0729935E2
1.5809000E3	3.2792407E2	1.5812900E3	1.0689761E3	1.5806500E3	1.7792522E2	1.6619623E3	7.8483656E1	1.7732548E3	1.1010922E2
1.5819000E3	3.2775449E2	1.5822900E3	1.0687531E3	1.5816500E3	1.7800958E2	1.6629623E3	7.8547017E1	1.7742548E3	1.1203073E2
1.5829000E3	3.2774707E2	1.5832900E3	1.0673933E3	1.5826500E3	1.7727537E2	1.6639623E3	7.8523536E1	1.7752548E3	1.2001419E2
1.5839000E3	3.2771468E2	1.5842900E3	1.0654847E3	1.5836500E3	1.7683076E2	1.6649623E3	7.8946190E1	1.7762548E3	1.2622485E2
1.5849000E3	3.2770362E2	1.5852900E3	1.0650901E3	1.5846500E3	1.7638463E2	1.6659623E3	7.9368844E1	1.7772548E3	1.3369957E2
1.5859000E3	3.2718381E2	1.5862900E3	1.0644796E3	1.5856500E3	1.7630171E2	1.6669623E3	7.9081204E1	1.7782548E3	1.4058810E2
1.5869000E3	3.2693514E2	1.5872900E3	1.0632150E3	1.5866500E3	1.7652551E2	1.6679623E3	7.9119131E1	1.7792548E3	1.4652398E2
1.5879000E3	3.2689424E2	1.5882900E3	1.0630144E3	1.5876500E3	1.7652551E2	1.6689623E3	7.8913317E1	1.7802548E3	1.5323948E2
1.5889000E3	3.2676332E2	1.5892900E3	1.0609968E3	1.5886500E3	1.7652551E2	1.6699623E3	7.8852267E1	1.7812548E3	1.6233436E2
1.5899000E3	3.2670792E2	1.5902900E3	1.0594124E3	1.5896500E3	1.7706574E2	1.6709623E3	7.8259723E1	1.7822548E3	1.6773885E2
1.5909000E3	3.2655697E2	1.5912900E3	1.0590128E3	1.5906500E3	1.7704880E2	1.6719623E3	7.8318079E1	1.7832548E3	1.6880723E2
1.5919000E3	3.2683874E2	1.5922900E3	1.0586798E3	1.5916500E3	1.7652551E2	1.6729623E3	7.8877704E1	1.7842548E3	1.8070415E2
1.5929000E3	3.2687005E2	1.5932900E3	1.0584607E3	1.5926500E3	1.7652551E2	1.6739623E3	7.7936517E1	1.7852548E3	1.8651173E2
1.5939000E3	3.2631546E2	1.5942900E3	1.0568483E3	1.5936500E3	1.7614395E2	1.6749623E3	7.8070980E1	1.7862548E3	1.9200623E2
1.5949000E3	3.2620376E2	1.5952900E3	1.0553824E3	1.5946500E3	1.7499926E2	1.6759623E3	7.7981739E1	1.7872548E3	1.9902698E2
1.5959000E3	3.2616898E2	1.5962900E3	1.0551209E3	1.5956500E3	1.7493821E2	1.6769623E3	7.7898360E1	1.7882548E3	2.0146898E2
1.5969000E3	3.2617737E2	1.5972900E3	1.0541011E3	1.5966500E3	1.7465749E2	1.6779623E3	7.7936517E1	1.7892548E3	2.0815317E2
1.5979000E3	3.2628374E2	1.5982900E3	1.0520951E3	1.5976500E3	1.7465810E2	1.6789623E3	7.7980124E1	1.7902548E3	2.1332416E2
1.5989000E3	3.2666068E2	1.5992900E3	1.0520758E3	1.5986500E3	1.7469401E2	1.6799623E3	7.7982360E1	1.7912548E3	2.1786109E2
1.5999000E3	3.2674717E2	1.6002900E3	1.0520564E3	1.5996500E3	1.7472308E2	1.6809623E3	7.7850980E1	1.7922548E3	2.2008923E2
1.6009000E3	3.2679513E2	1.6012900E3	1.0488553E3	1.6006500E3	1.7469283E2	1.6819623E3	7.7585982E1	1.7932548E3	2.2039448E2
1.6019000E3	3.2648988E2	1.6022900E3	1.0488162E3	1.6016500E3	1.7450735E2	1.6829623E3	7.7541487E1	1.7942548E3	2.2682821E2
1.6029000E3	3.2643537E2	1.6032900E3	1.0483013E3	1.6026500E3	1.7430155E2	1.6839623E3	7.7541487E1	1.7952548E3	2.3069471E2
1.6039000E3	3.2643174E2	1.6042900E3	1.0465637E3	1.6036500E3	1.7428701E2	1.6849623E3	7.7022148E1	1.7962548E3	2.3297078E2
1.6049000E3	3.2574372E2	1.6052900E3	1.0454153E3	1.6046500E3	1.7433919E2	1.6859623E3	7.7044247E1	1.7972548E3	2.3718323E2
1.6059000E3	3.2549343E2	1.6062900E3	1.0451590E3	1.6056500E3	1.7425309E2	1.6869623E3	7.7272930E1	1.7982548E3	2.3870948E2
1.6069000E3	3.2556845E2	1.6072900E3	1.0449026E3	1.6066500E3	1.7433038E2	1.6879623E3	7.7366464E1	1.7992548E3	2.4069360E2
1.6079000E3	3.2561774E2	1.6082900E3	1.0448825E3	1.6076500E3	1.7441000E2	1.6889623E3	7.7215017E1	1.8002548E3	2.4374610E2
1.6089000E3	3.2561774E2	1.6092900E3	1.0416203E3	1.6086500E3	1.7413901E2	1.6899623E3	7.7002811E1	1.8012548E3	2.4561576E2
1.6099000E3	3.2535610E2	1.6102900E3	1.0404520E3	1.6096500E3	1.7424382E2	1.6909623E3	7.7064374E1	1.8022548E3	2.4866239E2
1.6109000E3	3.2535229E2	1.6112900E3	1.0403955E3	1.6106500E3	1.7438876E2	1.6919623E3	7.7402329E1	1.8032548E3	2.5121592E2
1.6119000E3	3.2531386E2	1.6122900E3	1.0399497E3	1.6116500E3	1.7437745E2	1.6929623E3	7.7248866E1	1.8042548E3	2.5214048E2
1.6129000E3	3.2472743E2	1.6132900E3	1.0390328E3	1.6126500E3	1.7408051E2	1.6939623E3	7.6531025E1	1.8052548E3	2.5384675E2
