X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
1.4176359E2	1.3349693E2	1.4195359E2	6.9112839E1	1.4130359E2	3.2059849E1	1.4180261E2	2.3992372E1	1.4165359E2	5.9832437E0	1.4178359E2	4.6062686E0
1.4276359E2	1.2509853E2	1.4295359E2	7.1739719E1	1.4230359E2	3.1043183E1	1.4280261E2	2.0944728E1	1.4265359E2	8.1477269E0	1.4278359E2	4.4977988E0
1.4376359E2	1.2468192E2	1.4395359E2	6.8784051E1	1.4330359E2	2.6292840E1	1.4380261E2	2.1834960E1	1.4365359E2	8.0189980E0	1.4378359E2	1.7796057E0
1.4476359E2	1.2510940E2	1.4495359E2	6.5459611E1	1.4430359E2	2.5802297E1	1.4480261E2	2.0878179E1	1.4465359E2	1.0581509E1	1.4478359E2	4.9807598E-1
1.4576359E2	1.1225426E2	1.4595359E2	6.7568193E1	1.4530359E2	2.9960354E1	1.4580261E2	2.1111319E1	1.4565359E2	7.9137105E0	1.4578359E2	4.2922709E-1
1.4676359E2	1.1563540E2	1.4695359E2	7.3849015E1	1.4630359E2	2.6691753E1	1.4680261E2	2.0515317E1	1.4665359E2	7.7776582E0	1.4678359E2	1.4943286E-1
1.4776359E2	1.0892600E2	1.4795359E2	6.5815869E1	1.4730359E2	2.9622549E1	1.4780261E2	2.2232429E1	1.4765359E2	1.0801014E1	1.4778359E2	1.0812826E0
1.4876359E2	1.1018375E2	1.4895359E2	6.3659905E1	1.4830359E2	3.2655929E1	1.4880261E2	2.0353820E1	1.4865359E2	1.0754768E1	1.4878359E2	-1.4948855E0
1.4976359E2	1.0563342E2	1.4995359E2	6.0947502E1	1.4930359E2	3.0183667E1	1.4980261E2	1.9876061E1	1.4965359E2	9.6852966E0	1.4978359E2	9.0310754E-1
1.5076359E2	1.0312024E2	1.5095359E2	6.7035895E1	1.5030359E2	2.8430241E1	1.5080261E2	1.7170802E1	1.5065359E2	9.5781715E0	1.5078359E2	4.2018433E0
1.5176359E2	9.8249104E1	1.5195359E2	6.4025135E1	1.5130359E2	3.1130659E1	1.5180261E2	2.0943962E1	1.5165359E2	6.7363429E0	1.5178359E2	7.2974173E0
1.5276359E2	1.0278038E2	1.5295359E2	5.8722512E1	1.5230359E2	3.0291430E1	1.5280261E2	1.8705224E1	1.5265359E2	4.6336945E0	1.5278359E2	6.3744124E0
1.5376359E2	1.0369776E2	1.5395359E2	6.4764294E1	1.5330359E2	2.6131593E1	1.5380261E2	1.6736890E1	1.5365359E2	5.1344095E0	1.5378359E2	7.6847055E0
1.5476359E2	1.0159208E2	1.5495359E2	5.9512261E1	1.5430359E2	2.7225989E1	1.5480261E2	1.6187254E1	1.5465359E2	3.3475981E0	1.5478359E2	9.0882551E0
1.5576359E2	9.7374464E1	1.5595359E2	6.1730597E1	1.5530359E2	2.5921186E1	1.5580261E2	1.1293691E1	1.5565359E2	3.6947307E0	1.5578359E2	7.4106017E0
1.5676359E2	9.9551395E1	1.5695359E2	5.8259417E1	1.5630359E2	2.5672592E1	1.5680261E2	1.5014429E1	1.5665359E2	5.6496171E0	1.5678359E2	4.1806665E0
1.5776359E2	9.4855585E1	1.5795359E2	5.3090607E1	1.5730359E2	2.5392894E1	1.5780261E2	1.4160349E1	1.5765359E2	3.8866657E0	1.5778359E2	4.3685021E0
1.5876359E2	9.7542615E1	1.5895359E2	5.0689487E1	1.5830359E2	2.0589227E1	1.5880261E2	1.6864663E1	1.5865359E2	4.1925413E0	1.5878359E2	3.9749424E0
1.5976359E2	8.8484932E1	1.5995359E2	4.7772347E1	1.5930359E2	1.7818852E1	1.5980261E2	1.4051472E1	1.5965359E2	5.4248409E0	1.5978359E2	5.6732717E0
1.6076359E2	8.4204139E1	1.6095359E2	4.4844702E1	1.6030359E2	2.0128263E1	1.6080261E2	1.0678204E1	1.6065359E2	1.7397135E0	1.6078359E2	6.0492530E0
1.6176359E2	8.2861543E1	1.6195359E2	3.9645129E1	1.6130359E2	1.9582676E1	1.6180261E2	1.0094870E1	1.6165359E2	2.3863656E0	1.6178359E2	6.9789827E0
1.6276359E2	7.8148109E1	1.6295359E2	4.3189411E1	1.6230359E2	1.9013613E1	1.6280261E2	1.2826696E1	1.6265359E2	2.0394811E0	1.6278359E2	6.8831251E0
1.6376359E2	7.2174681E1	1.6395359E2	3.9424814E1	1.6330359E2	1.9895788E1	1.6380261E2	1.5161497E1	1.6365359E2	3.0668139E0	1.6378359E2	7.6473798E0
1.6476359E2	7.2925252E1	1.6495359E2	3.7512526E1	1.6430359E2	1.9697058E1	1.6480261E2	1.5717988E1	1.6465359E2	3.2186728E0	1.6478359E2	6.5102098E0
1.6576359E2	7.2688149E1	1.6595359E2	3.3386618E1	1.6530359E2	1.9442683E1	1.6580261E2	1.5852591E1	1.6565359E2	2.9641231E0	1.6578359E2	6.3888248E0
1.6676359E2	7.6253633E1	1.6695359E2	3.1687057E1	1.6630359E2	1.7926224E1	1.6680261E2	1.5440138E1	1.6665359E2	2.9041774E0	1.6678359E2	6.4487987E0
1.6776359E2	6.5141238E1	1.6795359E2	2.8970487E1	1.6730359E2	1.9174173E1	1.6780261E2	1.4669326E1	1.6765359E2	3.8451752E0	1.6778359E2	7.2268979E0
1.6876359E2	6.5841539E1	1.6895359E2	2.8501193E1	1.6830359E2	1.4554447E1	1.6880261E2	1.4670057E1	1.6865359E2	4.6887388E0	1.6878359E2	7.4515678E0
1.6976359E2	6.3705369E1	1.6995359E2	2.9022121E1	1.6930359E2	1.2858583E1	1.6980261E2	1.2966658E1	1.6965359E2	4.3967271E0	1.6978359E2	7.9804272E0
1.7076359E2	6.2379897E1	1.7095359E2	2.7685190E1	1.7030359E2	1.1247526E1	1.7080261E2	1.2011034E1	1.7065359E2	4.3509016E0	1.7078359E2	8.1197745E0
1.7176359E2	5.8824197E1	1.7195359E2	2.6914039E1	1.7130359E2	1.1375232E1	1.7180261E2	1.3224360E1	1.7165359E2	4.3113713E0	1.7178359E2	7.2356103E0
1.7276359E2	5.4097656E1	1.7295359E2	2.6027416E1	1.7230359E2	1.0286261E1	1.7280261E2	1.1423693E1	1.7265359E2	2.2868946E0	1.7278359E2	5.0105031E0
1.7376359E2	4.7308153E1	1.7395359E2	2.7532026E1	1.7330359E2	9.2354434E0	1.7380261E2	1.1974224E1	1.7365359E2	2.0930477E0	1.7378359E2	4.4662049E0
1.7476359E2	4.3180284E1	1.7495359E2	2.4983505E1	1.7430359E2	7.2242672E0	1.7480261E2	1.3221037E1	1.7465359E2	1.7775666E0	1.7478359E2	5.9097155E0
1.7576359E2	4.1716730E1	1.7595359E2	2.4392616E1	1.7530359E2	6.9571196E0	1.7580261E2	1.2569374E1	1.7565359E2	5.6247254E-1	1.7578359E2	6.1283815E0
1.7676359E2	4.0041638E1	1.7695359E2	1.9675815E1	1.7630359E2	6.9950171E0	1.7680261E2	1.0751231E1	1.7665359E2	5.7010927E-1	1.7678359E2	5.7587467E0
1.7776359E2	4.1419024E1	1.7795359E2	2.0615248E1	1.7730359E2	7.9813578E0	1.7780261E2	1.0872903E1	1.7765359E2	9.9572859E-1	1.7778359E2	2.4944816E0
1.7876359E2	4.0758118E1	1.7895359E2	2.0953892E1	1.7830359E2	9.3215394E0	1.7880261E2	1.0849090E1	1.7865359E2	2.5902053E0	1.7878359E2	2.8110565E0
1.7976359E2	3.9222417E1	1.7995359E2	2.1587753E1	1.7930359E2	9.8795547E0	1.7980261E2	1.0538146E1	1.7965359E2	3.3555159E0	1.7978359E2	2.4662239E0
1.8076359E2	3.7084880E1	1.8095359E2	2.1587753E1	1.8030359E2	8.8459972E0	1.8080261E2	1.0264105E1	1.8065359E2	3.8742017E0	1.8078359E2	2.0441127E0
1.8176359E2	3.7421487E1	1.8195359E2	1.9471017E1	1.8130359E2	7.3680540E0	1.8180261E2	9.5671846E0	1.8165359E2	3.6110716E0	1.8178359E2	2.6095329E0
1.8276359E2	3.3966097E1	1.8295359E2	1.7830755E1	1.8230359E2	6.3578651E0	1.8280261E2	9.6783896E0	1.8265359E2	3.3842394E0	1.8278359E2	3.2436877E0
1.8376359E2	3.4326867E1	1.8395359E2	1.5214292E1	1.8330359E2	6.4062718E0	1.8380261E2	8.8505254E0	1.8365359E2	2.3254094E0	1.8378359E2	3.3362323E0
1.8476359E2	3.3399496E1	1.8495359E2	1.5110523E1	1.8430359E2	7.1005540E0	1.8480261E2	9.2090343E0	1.8465359E2	2.4326051E0	1.8478359E2	4.0263235E0
1.8576359E2	3.2390228E1	1.8595359E2	1.4412902E1	1.8530359E2	6.6753143E0	1.8580261E2	9.1808704E0	1.8565359E2	2.0804901E0	1.8578359E2	5.8743951E0
1.8676359E2	3.2934425E1	1.8695359E2	1.0049663E1	1.8630359E2	3.7269883E0	1.8680261E2	8.6009668E0	1.8665359E2	1.8970426E0	1.8678359E2	6.1638413E0
1.8776359E2	2.7772486E1	1.8795359E2	1.1244554E1	1.8730359E2	2.7699994E0	1.8780261E2	7.7156015E0	1.8765359E2	-7.8413324E-1	1.8778359E2	5.0720577E0
1.8876359E2	2.6655953E1	1.8895359E2	1.1674765E1	1.8830359E2	2.3698516E0	1.8880261E2	8.0354251E0	1.8865359E2	-1.4635570E0	1.8878359E2	5.2415195E0
1.8976359E2	2.6689562E1	1.8995359E2	1.1534875E1	1.8930359E2	2.5635075E0	1.8980261E2	8.9851504E0	1.8965359E2	-1.9541519E0	1.8978359E2	5.9955560E0
1.9076359E2	2.6976800E1	1.9095359E2	8.9652851E0	1.9030359E2	2.5414036E0	1.9080261E2	6.2562982E0	1.9065359E2	-1.3225635E0	1.9078359E2	5.8189313E0
1.9176359E2	2.3542805E1	1.9195359E2	7.1627382E0	1.9130359E2	3.3672382E0	1.9180261E2	6.7505059E0	1.9165359E2	-1.5447207E-1	1.9178359E2	4.2080368E0
1.9276359E2	2.3866673E1	1.9295359E2	6.6620135E0	1.9230359E2	3.3869672E0	1.9280261E2	7.7551912E0	1.9265359E2	1.2241903E0	1.9278359E2	2.6100472E0
1.9376359E2	1.8371285E1	1.9395359E2	7.2354501E0	1.9330359E2	3.3218204E0	1.9380261E2	6.1143605E0	1.9365359E2	1.3997830E0	1.9378359E2	2.4870805E0
1.9476359E2	1.8243387E1	1.9495359E2	1.0701936E1	1.9430359E2	3.1232826E0	1.9480261E2	4.8886785E0	1.9465359E2	1.0475635E0	1.9478359E2	3.4350262E0
1.9576359E2	1.8219753E1	1.9595359E2	1.0371759E1	1.9530359E2	2.7401514E0	1.9580261E2	4.8093711E0	1.9565359E2	8.5567986E-1	1.9578359E2	3.6941632E0
1.9676359E2	1.7663426E1	1.9695359E2	1.0065144E1	1.9630359E2	2.7740681E0	1.9680261E2	1.6180265E0	1.9665359E2	7.0294190E-1	1.9678359E2	3.8331105E0
1.9776359E2	1.7847123E1	1.9795359E2	7.2440264E0	1.9730359E2	1.2543346E0	1.9780261E2	3.5152870E0	1.9765359E2	6.3436872E-1	1.9778359E2	3.9762254E0
1.9876359E2	1.8660751E1	1.9895359E2	8.3755553E0	1.9830359E2	6.1844359E-1	1.9880261E2	3.8354949E0	1.9865359E2	5.4048707E-1	1.9878359E2	3.9651312E0
1.9976359E2	1.8363498E1	1.9995359E2	7.8127997E0	1.9930359E2	6.9923798E-2	1.9980261E2	2.5590600E0	1.9965359E2	2.6202508E-1	1.9978359E2	4.1386910E0
2.0076359E2	1.6461639E1	2.0095359E2	7.4209220E0	2.0030359E2	-1.0360081E0	2.0080261E2	1.8476227E0	2.0065359E2	1.9112883E0	2.0078359E2	4.2867657E0
2.0176359E2	1.7732709E1	2.0195359E2	7.5202822E0	2.0130359E2	-2.7734086E0	2.0180261E2	1.9736135E0	2.0165359E2	1.3757532E0	2.0178359E2	4.0651508E0
2.0276359E2	1.9743106E1	2.0295359E2	7.6554532E0	2.0230359E2	-1.7810469E-1	2.0280261E2	3.2792573E0	2.0265359E2	-1.9442136E-1	2.0278359E2	3.4912372E0
2.0376359E2	1.7066419E1	2.0395359E2	7.2796769E0	2.0330359E2	1.4228928E-1	2.0380261E2	2.9812017E0	2.0365359E2	-1.9993332E-2	2.0378359E2	1.3056951E0
2.0476359E2	1.5542490E1	2.0495359E2	6.4688563E0	2.0430359E2	-5.9559021E-1	2.0480261E2	3.1628964E0	2.0465359E2	8.2804758E-2	2.0478359E2	1.1519206E0
2.0576359E2	1.4226591E1	2.0595359E2	5.2235228E0	2.0530359E2	-6.1215048E-1	2.0580261E2	2.9725952E0	2.0565359E2	9.6901043E-2	2.0578359E2	8.0487437E-1
2.0676359E2	1.0672690E1	2.0695359E2	3.1345616E0	2.0630359E2	-1.6659605E-1	2.0680261E2	1.5229343E0	2.0665359E2	8.8819808E-1	2.0678359E2	1.3159431E0
2.0776359E2	1.1945358E1	2.0795359E2	4.4666836E0	2.0730359E2	-1.8442882E-1	2.0780261E2	1.3278425E0	2.0765359E2	1.4469215E0	2.0778359E2	1.4538080E0
2.0876359E2	1.1908284E1	2.0895359E2	3.2795319E0	2.0830359E2	-1.5463965E-1	2.0880261E2	1.5618521E0	2.0865359E2	1.0955142E0	2.0878359E2	1.5864582E0
2.0976359E2	1.1058040E1	2.0995359E2	2.9570096E0	2.0930359E2	-2.2522470E-1	2.0980261E2	1.9853135E0	2.0965359E2	5.6786377E-1	2.0978359E2	2.2959348E0
2.1076359E2	1.0318500E1	2.1095359E2	2.2954542E0	2.1030359E2	5.6937853E-1	2.1080261E2	3.2360017E0	2.1065359E2	-1.2180700E0	2.1078359E2	3.1478109E0
2.1176359E2	1.1032457E1	2.1195359E2	3.7421568E0	2.1130359E2	3.4145757E-1	2.1180261E2	3.5132223E0	2.1165359E2	1.2454757E-1	2.1178359E2	3.2665389E0
2.1276359E2	1.0284143E1	2.1295359E2	3.3171841E0	2.1230359E2	1.2170153E0	2.1280261E2	3.4000171E0	2.1265359E2	-1.9356921E-2	2.1278359E2	5.5358534E0
2.1376359E2	1.0760204E1	2.1395359E2	3.2088837E0	2.1330359E2	-2.3396076E-1	2.1380261E2	2.9902250E0	2.1365359E2	-1.4033769E-1	2.1378359E2	5.1534317E0
2.1476359E2	1.0335904E1	2.1495359E2	3.1548001E0	2.1430359E2	-1.9319684E0	2.1480261E2	3.4503893E0	2.1465359E2	8.0243139E-2	2.1478359E2	5.2182100E0
2.1576359E2	1.0048094E1	2.1595359E2	3.3574603E0	2.1530359E2	-1.4461636E0	2.1580261E2	2.9075940E0	2.1565359E2	9.3527166E-1	2.1578359E2	4.6668920E0
2.1676359E2	1.0057800E1	2.1695359E2	2.7683827E0	2.1630359E2	-2.3400345E0	2.1680261E2	2.8953940E0	2.1665359E2	8.2712121E-1	2.1678359E2	3.4815024E0
2.1776359E2	9.7958836E0	2.1795359E2	4.5930316E0	2.1730359E2	-1.8366599E0	2.1780261E2	3.3512684E0	2.1765359E2	-1.8920609E0	2.1778359E2	2.8389502E0
2.1876359E2	1.0915957E1	2.1895359E2	5.3267025E0	2.1830359E2	-1.3834018E0	2.1880261E2	4.3638022E0	2.1865359E2	-1.3029151E0	2.1878359E2	7.3009479E-1
2.1976359E2	1.1150847E1	2.1995359E2	3.6797259E0	2.1930359E2	-1.3526476E0	2.1980261E2	5.3427811E0	2.1965359E2	1.8136853E0	2.1978359E2	8.5310647E-1
2.2076359E2	1.2359517E1	2.2095359E2	3.6083134E0	2.2030359E2	-2.2194047E0	2.2080261E2	4.5314522E0	2.2065359E2	9.6729564E-1	2.2078359E2	3.3862590E0
2.2176359E2	1.2877334E1	2.2195359E2	3.8092957E0	2.2130359E2	-2.1850479E0	2.2180261E2	3.8745717E0	2.2165359E2	-3.0210398E-1	2.2178359E2	3.1925311E0
2.2276359E2	1.2016642E1	2.2295359E2	1.8997560E0	2.2230359E2	-1.0249026E-1	2.2280261E2	4.1376913E0	2.2265359E2	-6.0882490E-1	2.2278359E2	2.9305696E0
2.2376359E2	1.2088159E1	2.2395359E2	1.4038496E0	2.2330359E2	-7.4110459E-1	2.2380261E2	4.1976484E0	2.2365359E2	-7.8294581E-1	2.2378359E2	2.6896092E0
2.2476359E2	1.1654532E1	2.2495359E2	1.8824827E0	2.2430359E2	-1.5336166E0	2.2480261E2	4.7297866E0	2.2465359E2	-1.7525987E0	2.2478359E2	2.9378472E0
2.2576359E2	1.1048799E1	2.2595359E2	3.0543967E0	2.2530359E2	-1.5262349E0	2.2580261E2	3.5199416E0	2.2565359E2	-1.0434431E0	2.2578359E2	2.8710615E0
2.2676359E2	8.5812754E0	2.2695359E2	3.2346196E0	2.2630359E2	-2.0017318E0	2.2680261E2	3.0614593E0	2.2665359E2	-9.4500412E-1	2.2678359E2	2.7800711E0
2.2776359E2	9.3391355E0	2.2795359E2	3.7335477E0	2.2730359E2	-2.1184340E0	2.2780261E2	1.7383936E0	2.2765359E2	-1.4646515E0	2.2778359E2	1.8560843E0
2.2876359E2	9.4571366E0	2.2895359E2	2.6918191E0	2.2830359E2	-2.5195491E0	2.2880261E2	7.4093240E-1	2.2865359E2	-9.5663476E-1	2.2878359E2	2.4932726E0
2.2976359E2	9.5754907E0	2.2995359E2	1.7593986E0	2.2930359E2	-2.8565331E0	2.2980261E2	1.9368633E0	2.2965359E2	-2.9970142E-1	2.2978359E2	2.9516365E0
2.3076359E2	9.0218877E0	2.3095359E2	4.6780570E-1	2.3030359E2	-3.1299917E0	2.3080261E2	1.0191525E0	2.3065359E2	-2.1217015E0	2.3078359E2	3.0338195E0
2.3176359E2	3.1251487E0	2.3195359E2	2.5995740E-1	2.3130359E2	-3.0805997E0	2.3180261E2	1.1320076E0	2.3165359E2	-2.3245416E0	2.3178359E2	2.9104242E0
2.3276359E2	3.5191128E0	2.3295359E2	3.8261061E-1	2.3230359E2	-2.5720389E0	2.3280261E2	1.1721412E0	2.3265359E2	2.3630358E-2	2.3278359E2	2.4476827E0
2.3376359E2	6.2656729E0	2.3395359E2	4.7613593E-1	2.3330359E2	-2.5765699E0	2.3380261E2	1.2578697E0	2.3365359E2	5.7975784E-1	2.3378359E2	2.9365473E0
2.3476359E2	6.6724094E0	2.3495359E2	-6.4557495E-1	2.3430359E2	-2.8236746E0	2.3480261E2	1.1740515E0	2.3465359E2	-9.5381142E-1	2.3478359E2	2.7798001E0
2.3576359E2	6.7365184E0	2.3595359E2	-9.6824215E-1	2.3530359E2	-1.5691478E0	2.3580261E2	1.8129488E0	2.3565359E2	-2.7185766E0	2.3578359E2	1.0822788E0
2.3676359E2	6.5810322E0	2.3695359E2	-6.2447534E-1	2.3630359E2	-7.6872095E-1	2.3680261E2	9.2253057E-1	2.3665359E2	-2.5167637E0	2.3678359E2	1.2072962E0
2.3776359E2	4.8584867E0	2.3795359E2	-5.2552182E-1	2.3730359E2	-1.1036050E0	2.3780261E2	4.2326644E-1	2.3765359E2	-1.2972412E0	2.3778359E2	2.2428942E0
2.3876359E2	5.4702721E0	2.3895359E2	-1.0797799E0	2.3830359E2	-2.4746818E0	2.3880261E2	7.7572694E-1	2.3865359E2	-1.9684980E-1	2.3878359E2	4.0826632E0
2.3976359E2	5.8431554E0	2.3995359E2	-1.2626067E0	2.3930359E2	-3.0661119E0	2.3980261E2	1.5523113E0	2.3965359E2	-1.0269330E0	2.3978359E2	4.3566908E0
2.4076359E2	6.7040253E0	2.4095359E2	1.5284026E0	2.4030359E2	-3.6547299E0	2.4080261E2	1.7532155E0	2.4065359E2	-1.1550658E0	2.4078359E2	4.4603836E0
2.4176359E2	6.2584022E0	2.4195359E2	2.5696381E-2	2.4130359E2	-4.2695417E0	2.4180261E2	2.6099932E0	2.4165359E2	-1.4413482E0	2.4178359E2	4.2191024E0
2.4276359E2	6.3507160E0	2.4295359E2	4.0367283E-1	2.4230359E2	-2.5872437E0	2.4280261E2	2.6244844E0	2.4265359E2	-4.4870553E0	2.4278359E2	6.0433776E0
2.4376359E2	5.9547457E0	2.4395359E2	2.9257244E0	2.4330359E2	-2.3275511E0	2.4380261E2	2.2664112E0	2.4365359E2	-3.4821366E0	2.4378359E2	5.7516240E0
2.4476359E2	5.2237285E0	2.4495359E2	3.4608161E0	2.4430359E2	-3.6568548E0	2.4480261E2	2.2750091E0	2.4465359E2	9.1407606E-1	2.4478359E2	4.5979966E0
2.4576359E2	3.1984358E0	2.4595359E2	2.7246186E0	2.4530359E2	-3.9159109E0	2.4580261E2	1.9947340E0	2.4565359E2	6.0590433E-2	2.4578359E2	4.9007448E0
2.4676359E2	3.1959858E0	2.4695359E2	2.7801592E0	2.4630359E2	-4.3354035E0	2.4680261E2	2.3808331E0	2.4665359E2	-2.3525617E0	2.4678359E2	5.3235185E0
2.4776359E2	3.7397264E0	2.4795359E2	1.6070639E0	2.4730359E2	-3.9294731E0	2.4780261E2	2.5895334E0	2.4765359E2	-1.9538908E0	2.4778359E2	3.2620817E0
2.4876359E2	4.7084819E0	2.4895359E2	2.2777267E0	2.4830359E2	-2.8456094E0	2.4880261E2	4.2884415E0	2.4865359E2	-3.1167850E0	2.4878359E2	3.7028916E0
2.4976359E2	4.7406734E0	2.4995359E2	1.5050820E0	2.4930359E2	-2.2961912E0	2.4980261E2	3.1698579E0	2.4965359E2	-3.5322054E0	2.4978359E2	4.0190396E0
2.5076359E2	4.7260957E0	2.5095359E2	1.5322539E0	2.5030359E2	-1.7512267E-1	2.5080261E2	-4.0442630E-1	2.5065359E2	-3.2016945E0	2.5078359E2	2.6620927E0
2.5176359E2	4.6431447E0	2.5195359E2	1.1854052E0	2.5130359E2	2.2788868E-2	2.5180261E2	8.7203366E-2	2.5165359E2	-2.7954006E0	2.5178359E2	2.2800415E0
2.5276359E2	5.9723216E0	2.5295359E2	7.5843909E-1	2.5230359E2	-1.4651922E0	2.5280261E2	1.9849804E0	2.5265359E2	9.6432575E-2	2.5278359E2	2.8158527E0
2.5376359E2	6.5007801E0	2.5395359E2	-1.1605563E0	2.5330359E2	-1.8761111E0	2.5380261E2	2.7781221E0	2.5365359E2	3.7005955E-1	2.5378359E2	2.2363093E0
2.5476359E2	6.5189698E0	2.5495359E2	-2.5401624E0	2.5430359E2	-3.1455670E0	2.5480261E2	2.6826134E0	2.5465359E2	5.9427817E-1	2.5478359E2	2.6582175E0
2.5576359E2	6.2606463E0	2.5595359E2	-1.9923079E0	2.5530359E2	-4.5874338E0	2.5580261E2	3.1699892E0	2.5565359E2	2.2033123E-1	2.5578359E2	3.2475043E0
2.5676359E2	5.2652304E0	2.5695359E2	-1.0323028E0	2.5630359E2	-4.7131023E0	2.5680261E2	1.6303414E0	2.5665359E2	-2.7190795E-1	2.5678359E2	2.0780278E0
2.5776359E2	3.9294767E0	2.5795359E2	-1.3514813E0	2.5730359E2	-3.4687079E0	2.5780261E2	5.2512942E-1	2.5765359E2	-2.8604321E-1	2.5778359E2	2.0469226E0
2.5876359E2	3.8244698E0	2.5895359E2	-2.0098866E0	2.5830359E2	-2.3688653E0	2.5880261E2	3.6223109E-1	2.5865359E2	9.8880354E-1	2.5878359E2	1.0908756E0
2.5976359E2	4.0074689E0	2.5995359E2	-2.0956831E0	2.5930359E2	-2.9403623E0	2.5980261E2	6.2979589E-1	2.5965359E2	1.3825631E0	2.5978359E2	-1.7632426E0
2.6076359E2	2.6377379E0	2.6095359E2	-1.6410628E0	2.6030359E2	-2.4698765E0	2.6080261E2	2.3141125E0	2.6065359E2	2.2207181E0	2.6078359E2	-1.8916482E0
2.6176359E2	2.7672893E0	2.6195359E2	-1.4132823E0	2.6130359E2	-2.4080066E0	2.6180261E2	2.7244997E0	2.6165359E2	2.6659649E0	2.6178359E2	-1.9031619E0
2.6276359E2	3.8600079E0	2.6295359E2	-1.4099243E0	2.6230359E2	-1.7890057E0	2.6280261E2	2.1824105E0	2.6265359E2	1.9702789E0	2.6278359E2	-1.6617728E0
2.6376359E2	3.7528829E0	2.6395359E2	-2.4300762E0	2.6330359E2	-2.0759321E0	2.6380261E2	2.2190567E0	2.6365359E2	1.2443068E0	2.6378359E2	-1.5765960E0
2.6476359E2	3.5863829E0	2.6495359E2	-1.6242934E0	2.6430359E2	-2.5292167E0	2.6480261E2	2.0488022E0	2.6465359E2	2.5529683E0	2.6478359E2	2.2499601E0
2.6576359E2	4.2214557E0	2.6595359E2	-3.3139859E-1	2.6530359E2	-1.1485099E0	2.6580261E2	2.8880446E0	2.6565359E2	2.7475456E0	2.6578359E2	2.8166884E0
2.6676359E2	3.9973114E0	2.6695359E2	3.5973061E-1	2.6630359E2	-9.2317324E-1	2.6680261E2	3.6087706E0	2.6665359E2	2.4151682E0	2.6678359E2	2.5648872E0
2.6776359E2	4.2706492E0	2.6795359E2	8.1102845E-2	2.6730359E2	-3.0232049E0	2.6780261E2	2.5412763E0	2.6765359E2	2.1020948E0	2.6778359E2	1.9142977E0
2.6876359E2	4.3274683E0	2.6895359E2	-1.9956743E0	2.6830359E2	-3.4144875E0	2.6880261E2	2.5595365E0	2.6865359E2	1.2492785E0	2.6878359E2	1.9514929E0
2.6976359E2	4.0418030E0	2.6995359E2	-1.6899947E0	2.6930359E2	-3.8259486E0	2.6980261E2	3.2163942E0	2.6965359E2	1.8032180E0	2.6978359E2	8.3411557E-1
2.7076359E2	3.5723246E0	2.7095359E2	-1.7501817E0	2.7030359E2	-3.7133425E0	2.7080261E2	2.4084533E0	2.7065359E2	3.9987942E0	2.7078359E2	-1.7533476E0
2.7176359E2	2.8826858E0	2.7195359E2	-1.2969182E0	2.7130359E2	-3.9732865E0	2.7180261E2	2.8955329E0	2.7165359E2	2.7595272E0	2.7178359E2	-1.5881460E0
2.7276359E2	3.6906257E0	2.7295359E2	1.4892234E0	2.7230359E2	-3.7537835E0	2.7280261E2	3.0738793E0	2.7265359E2	1.7899631E0	2.7278359E2	-1.1494639E0
2.7376359E2	3.5884022E0	2.7395359E2	2.5285717E0	2.7330359E2	-4.1915033E0	2.7380261E2	2.8766992E0	2.7365359E2	2.5266345E0	2.7378359E2	-7.4909847E-1
2.7476359E2	2.6052594E0	2.7495359E2	2.0876614E0	2.7430359E2	-4.2793339E0	2.7480261E2	2.5059965E0	2.7465359E2	2.0734914E0	2.7478359E2	-2.9583523E-1
2.7576359E2	2.3210209E0	2.7595359E2	1.3308714E0	2.7530359E2	-2.6023545E0	2.7580261E2	1.6805143E0	2.7565359E2	2.0457551E0	2.7578359E2	8.5220986E-1
2.7676359E2	3.3776922E0	2.7695359E2	1.5375006E0	2.7630359E2	-3.4108292E0	2.7680261E2	1.5528224E0	2.7665359E2	3.5021261E-1	2.7678359E2	9.4388797E-1
2.7776359E2	3.5528525E0	2.7795359E2	1.1746488E0	2.7730359E2	-2.5730870E0	2.7780261E2	1.4307700E0	2.7765359E2	3.8368713E-1	2.7778359E2	1.7294824E0
2.7876359E2	3.3891580E0	2.7895359E2	1.2453415E0	2.7830359E2	-1.1406206E0	2.7880261E2	5.3236024E-1	2.7865359E2	-2.8569004E-1	2.7878359E2	2.0580099E0
2.7976359E2	3.0027279E0	2.7995359E2	1.5869343E0	2.7930359E2	-1.2808964E-1	2.7980261E2	8.8711320E-1	2.7965359E2	-1.8355576E-1	2.7978359E2	1.9863179E0
2.8076359E2	2.2472505E0	2.8095359E2	1.4710965E0	2.8030359E2	-7.7809992E-2	2.8080261E2	1.3641372E0	2.8065359E2	-5.5587945E-1	2.8078359E2	2.4047466E0
2.8176359E2	3.8053113E0	2.8195359E2	1.7617574E0	2.8130359E2	-4.5083153E-1	2.8180261E2	1.1088959E0	2.8165359E2	-8.0672358E-1	2.8178359E2	2.6577715E0
2.8276359E2	3.9241486E0	2.8295359E2	8.7696998E-1	2.8230359E2	-3.6443339E0	2.8280261E2	1.2222504E0	2.8265359E2	1.5371206E0	2.8278359E2	3.1952866E0
