fittedT	fittedR
815	27.0046154189447
816	26.9928272853088
817	26.981044297451
818	26.9692664531257
819	26.9574937500887
820	26.9457261860963
821	26.9339637589062
822	26.922206466277
823	26.9104543059681
824	26.8987072757403
825	26.8869653733549
826	26.8752285965747
827	26.8634969431632
828	26.8517704108849
829	26.8400489975055
830	26.8283327007915
831	26.8166215185106
832	26.8049154484312
833	26.793214488323
834	26.7815186359565
835	26.769827889083
836	26.7581422454526
837	26.746461702871
838	26.7347862591119
839	26.7231159119502
840	26.7114506591615
841	26.6997904985225
842	26.6881354278109
843	26.6764854448055
844	26.6648405472858
845	26.6532007330325
846	26.6415659998271
847	26.6299363454523
848	26.6183117676916
849	26.6066922643295
850	26.5950778331515
851	26.5834684719441
852	26.5718641784948
853	26.560264950592
854	26.5486707860252
855	26.5370816825846
856	26.5254976380529
857	26.5139186502221
858	26.5023447168856
859	26.4907758358356
860	26.4792120048651
861	26.4676532217679
911	68.415598925963
912	68.6558292814876
913	68.8959498081007
914	69.1359586418013
915	69.3758551217743
916	69.6156350674067
917	69.8553001982208
918	70.0948488352725
919	70.3342804169081
920	70.5735953121278
921	70.8127929302013
922	71.0518735620675
923	71.2908377269835
924	71.529685062709
925	71.768415538721
926	72.0070291550197
927	72.2455259116051
928	72.483905808477
929	72.7221688456356
930	72.9603151887632
931	73.1983460727602
932	73.4362604428556
933	73.6740582990493
934	73.9117396413413
935	74.1493044697317
936	74.3867527842204
937	74.6240845848075
938	74.8613003976375
939	75.0984011812167
940	75.3353858776162
941	75.572254486836
942	75.8090070088762
943	76.0456434437366
944	76.2821637914173
945	76.5185680519183
946	76.754857122727
947	76.9910313834151
948	77.2270900011492
949	77.4630329759292
950	77.6988603077551
951	77.934571996627
952	78.1701680425447
953	78.4056484455083
954	78.6410140094521
955	78.8762647140683
956	79.1114002881126
957	79.3464207865788
958	79.5813262644605
959	79.8161167767514
960	80.0507923784455
961	80.2853531245363
962	80.5197990700176
963	80.7541302698832
964	80.9883467791268
965	81.2224486527421
966	81.456435945723
967	81.6903087917381
968	81.9240672112058
969	82.1577112397958
970	82.3912409341905
971	82.6246563510728
972	82.8579575471252
973	83.0911445790303
974	83.3242175034709
975	83.5571763771296
976	83.7900212566889
977	84.0227521988317
978	84.2553692602404
979	84.4878724975977
980	84.7202619766943
981	84.9525377486807
982	85.1846998691913
983	85.4167483950797
984	85.6486833831999
985	85.8805048904055
986	86.1122129735503
987	86.3438076894882
988	86.5752890950729
989	86.8066572471582
990	87.0379122025979
991	87.2690540182456
992	87.5000827509553
993	87.730998406763
994	87.9618010801677
995	88.192490828601
996	88.4230677080697
997	88.6535317745807
998	88.8838830841406
999	89.1141216927563
1000	89.3442476564345
1001	89.574261031182
1002	89.8041618730056
1003	90.033950237912
1004	90.2636261819081
1005	90.4931897578643
1006	90.7226409772501
1007	90.951979932483
1008	91.1812066787637
1009	91.4103212712927
1010	91.6393237652705
1011	91.8682142158977
1012	92.0969926783748
1013	92.3256592079023
1014	92.5542138596808
1015	92.7826566889108
1016	93.0109877507929
1017	93.2392071005276
1018	93.4673147898881
1019	93.6953108572487
1020	93.9231953715942
1021	94.1509683873522
1022	94.3786299589136
1023	94.6061801406326
1024	94.8336189868264
1025	95.0609465517757
1026	95.2881628897243
1027	95.5152680548792
1028	95.7422621014106
1029	95.969145083452
1030	96.1959170551003
1031	96.4225780715531
1032	96.6491281898779
1033	96.8755674618359
1034	97.1018959416919
1035	97.328113683694
1036	97.5542207420739
1037	97.7802171710464
1038	98.0061030248097
1039	98.2318783575454
1040	98.4575432234183
1090	56.5095975192232
1091	56.4849310540072
1092	56.4602746490001
1093	56.4356286831007
1094	56.4109933041403
1095	56.3863686357974
1096	56.3617546792114
1097	56.3371514715534
1098	56.3125589930804
1099	56.2879772472222
1100	56.2634062343239
1101	56.2388459543856
1102	56.2142963968159
1103	56.1897575333749
1104	56.165229386964
1105	56.1407119575831
1106	56.1162052452322
1107	56.0917092168407
1108	56.0672238670498
1109	56.0427492134818
1110	56.0182852561369
1111	55.9938319950149
1112	55.9693893727283
1113	55.9449574216405
1114	55.9205361449168
1115	55.8961255425572
1116	55.871725605393
1117	55.8473363030642
1118	55.8229576482366
1119	55.7985896363042
1120	55.7742322626612
1121	55.7498855227017
1122	55.7255494118199
1123	55.7012239254098
1124	55.6769090588656
1125	55.6526048075814
1126	55.6283111669513
1127	55.6040281311951
1128	55.5797556950555
1129	55.5554938550143
1130	55.5312426064055
1131	55.507001944563
1132	55.4827718648209
1133	55.458552362513
1134	55.4343434329735
1135	55.4101450715362
1136	55.3859572735352
1137	55.3617800343043
1138	55.3376133492999
1139	55.313457213835
1140	55.2893116231955
1141	55.2651765727199
1142	55.2410520577462
1143	55.2169380736128
1144	55.1928346156579
1145	55.1687416792197
1146	55.1446592596366
1147	55.1205873522467
1148	55.0965259523883
1149	55.0724750570852
1150	55.048434660725
1151	55.024404758472
1152	55.0003853457089
1153	54.9763764178181
1154	54.9523779701822
1155	54.9283899981836
1156	54.904412497205
1157	54.8804454626288
1158	54.8564888898375
1159	54.8325427743272
1160	54.808607113097
1161	54.7846819002829
1162	54.7607671313083
1163	54.7368628015964
1164	54.7129689065705
1165	54.6890854416537
1166	54.6652124022695
1167	54.6413497838411
1168	54.6174975817917
1169	54.5936557915446
1170	54.5698244087395
1171	54.5460034293434
1172	54.5221928483307
1173	54.4983926611681
1174	54.474602863325
1175	54.4508234502728
1176	54.4270544174858
1177	54.4032957604406
1178	54.3795474746159
1179	54.3558095554932
1180	54.3320819985563
1181	54.3083647992084
1182	54.2846579528831
1183	54.2609614551413
1184	54.2372753014671
1185	54.2135994873464
1186	54.1899340082671
1187	54.1662788597191
1188	54.1426340371941
1189	54.1189995361857
1190	54.0953753521894
1191	54.0717614807026
1192	54.0481579172099
1193	54.0245646572099
1194	54.0009816962085
1195	53.9774090297077
1196	53.9538466532112
1197	53.9302945622244
1198	53.9067527522542
1233	147.867661398845
1234	148.344789268694
1235	148.821671509636
1236	149.298309698985
1237	149.774699651197
1238	150.250833671341
1239	150.726715088561
1240	151.202338647459
1241	151.677705562767
1242	152.152815226349
1243	152.627667167132
1244	153.102262205147
1245	153.57660090304
1246	154.050682569582
1247	154.524507204774
1248	154.998074808615
1249	155.471385381106
1250	155.944438922246
1251	156.417235432036
1252	156.889777664266
1253	157.362064266208
1254	157.834094654416
1255	158.30586882889
1256	158.777386789629
1257	159.248648536633
1258	159.719654069902
